dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,9,membership_advantage@0.1%FPR,0.025,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,10,AUC,0.760136,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,10,TPR@1%FPR,0.048,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,10,membership_advantage@1%FPR,0.038,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,10,TPR@0.1%FPR,0.003,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,10,membership_advantage@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,11,AUC,0.778568,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,11,TPR@1%FPR,0.104,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,11,membership_advantage@1%FPR,0.094,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,11,TPR@0.1%FPR,0.027,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,11,membership_advantage@0.1%FPR,0.026,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,12,AUC,0.74532,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,12,TPR@1%FPR,0.016666666666666666,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,12,membership_advantage@1%FPR,0.006666666666666666,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,12,TPR@0.1%FPR,0.0016666666666666666,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,12,membership_advantage@0.1%FPR,0.0006666666666666665,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,13,AUC,0.748368,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,13,TPR@1%FPR,0.023,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,13,membership_advantage@1%FPR,0.013,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,13,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,13,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,14,AUC,0.7277440000000001,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,14,TPR@1%FPR,0.06033333333333333,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,14,membership_advantage@1%FPR,0.05033333333333333,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,14,TPR@0.1%FPR,0.05283333333333333,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,14,membership_advantage@0.1%FPR,0.05183333333333333,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,15,AUC,0.735448,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,15,TPR@1%FPR,0.062,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,15,membership_advantage@1%FPR,0.052,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,15,TPR@0.1%FPR,0.019,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,15,membership_advantage@0.1%FPR,0.018,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,16,AUC,0.74384,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,16,TPR@1%FPR,0.040999999999999995,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,16,membership_advantage@1%FPR,0.030999999999999993,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,16,TPR@0.1%FPR,0.018000000000000002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,16,membership_advantage@0.1%FPR,0.017,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,17,AUC,0.7642239999999999,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,17,TPR@1%FPR,0.049,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,17,membership_advantage@1%FPR,0.039,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,17,TPR@0.1%FPR,0.0155,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,17,membership_advantage@0.1%FPR,0.014499999999999999,0.25
