dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
credit_default,random_forest_reference_centered,ref_logit_margin,250,9,TPR@1%FPR,0.488,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,9,membership_advantage@1%FPR,0.478,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,9,TPR@0.1%FPR,0.224,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,9,membership_advantage@0.1%FPR,0.223,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,9,AUC,0.9283359999999999,
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,9,TPR@1%FPR,0.42,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,9,membership_advantage@1%FPR,0.41,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,9,TPR@0.1%FPR,0.116,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,9,membership_advantage@0.1%FPR,0.115,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,10,AUC,0.899952,
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,10,TPR@1%FPR,0.24,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,10,membership_advantage@1%FPR,0.22999999999999998,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,10,TPR@0.1%FPR,0.0,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,10,membership_advantage@0.1%FPR,-0.001,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,10,AUC,0.942928,
credit_default,random_forest_reference_centered,ref_logit_margin,250,10,TPR@1%FPR,0.488,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,10,membership_advantage@1%FPR,0.478,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,10,TPR@0.1%FPR,0.0,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,10,membership_advantage@0.1%FPR,-0.001,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,10,AUC,0.946304,
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,10,TPR@1%FPR,0.52,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,10,membership_advantage@1%FPR,0.51,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,10,TPR@0.1%FPR,0.176,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,10,membership_advantage@0.1%FPR,0.175,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,11,AUC,0.8876000000000001,
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,11,TPR@1%FPR,0.26,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,11,membership_advantage@1%FPR,0.25,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,11,TPR@0.1%FPR,0.136,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,11,membership_advantage@0.1%FPR,0.135,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,11,AUC,0.9248479999999999,
credit_default,random_forest_reference_centered,ref_logit_margin,250,11,TPR@1%FPR,0.288,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,11,membership_advantage@1%FPR,0.27799999999999997,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,11,TPR@0.1%FPR,0.004,0.25
