dataset,model,attack_score,sample_size,metric,n_repeats,mean,std,p025,median,p975,interval_width,min,max,instability_note
credit_default,random_forest_reference_centered,ref_centered_neg_loss,10000,TPR@0.1%FPR,200,0.0061519999999999995,0.00965957727676678,0.0011,0.0016,0.025505,0.024405,0.0008,0.0679,
credit_default,random_forest_reference_centered,ref_centered_neg_loss,10000,TPR@1%FPR,200,0.16664749999999998,0.0032418112918955206,0.15969250000000001,0.1663,0.1739175,0.014224999999999988,0.1574,0.176,
credit_default,random_forest_reference_centered,ref_centered_neg_loss,10000,membership_advantage@0.1%FPR,200,0.005152,0.00965957727676678,0.00010000000000000005,0.0006000000000000001,0.024505,0.024405,-0.00019999999999999998,0.0669,
credit_default,random_forest_reference_centered,ref_centered_neg_loss,10000,membership_advantage@1%FPR,200,0.15664749999999997,0.0032418112918955206,0.1496925,0.1563,0.1639175,0.014224999999999988,0.1474,0.16599999999999998,
credit_default,random_forest_reference_centered,ref_logit_margin,250,AUC,200,0.9262685199999998,0.013867104526516948,0.8988191999999999,0.92696,0.9498460000000001,0.05102680000000015,0.8862720000000001,0.953904,
credit_default,random_forest_reference_centered,ref_logit_margin,250,TPR@0.1%FPR,200,0.105445,0.147429829914925,0.0,0.02,0.484,0.484,0.0,0.676,severe_tail_resolution_warning: expected false positives < 1
credit_default,random_forest_reference_centered,ref_logit_margin,250,TPR@1%FPR,200,0.37361999999999995,0.19042321445405513,0.012,0.386,0.6925000000000001,0.6805000000000001,0.004,0.752,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_reference_centered,ref_logit_margin,250,membership_advantage@0.1%FPR,200,0.10444499999999998,0.147429829914925,-0.001,0.019,0.483,0.484,-0.001,0.675,severe_tail_resolution_warning: expected false positives < 1
credit_default,random_forest_reference_centered,ref_logit_margin,250,membership_advantage@1%FPR,200,0.36361999999999994,0.19042321445405513,0.002,0.376,0.6825000000000001,0.6805000000000001,-0.006,0.742,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_reference_centered,ref_logit_margin,500,AUC,200,0.92490938,0.009928724556163334,0.9047358999999999,0.9265639999999999,0.9419036,0.037167700000000026,0.8948839999999999,0.9473159999999999,
