group,score,n,mean,std,min,p25,median,p75,max
member,neg_loss,15000,-0.11372604221105576,0.11448740214109421,-0.913942277431488,-0.15082289278507233,-0.06720875203609467,-0.035627178847789764,0.0
member,confidence,15000,0.8981024622917175,0.09404367208480835,0.5090833306312561,0.8600000143051147,0.9350000023841858,0.9649999737739563,1.0
member,neg_entropy,15000,-0.2850281000137329,0.17626731097698212,-0.6929821372032166,-0.40496349334716797,-0.24050910770893097,-0.1517144739627838,-2.7631020735330303e-11
member,modified_entropy,15000,-0.04473938047885895,0.07976866513490677,-1.0950117111206055,-0.042230408638715744,-0.008737137541174889,-0.0024939023423939943,-1.999933577551698e-24
nonmember,neg_loss,15000,-0.44562721252441406,0.6419049501419067,-27.63102149963379,-0.4780358076095581,-0.1984509378671646,-0.10536051541566849,0.0
nonmember,confidence,15000,0.8095084428787231,0.1262756586074829,0.5,0.7350000143051147,0.8399999737739563,0.9100000262260437,1.0
nonmember,neg_entropy,15000,-0.4344347417354584,0.17373329401016235,-0.6931471824645996,-0.5782220363616943,-0.4396698772907257,-0.30253782868385315,-2.7631020735330303e-11
nonmember,modified_entropy,15000,-0.5324906706809998,1.1878080368041992,-55.26206588745117,-0.3633072078227997,-0.07144233584403992,-0.021072102710604668,-1.999933577551698e-24
