dataset,model,attack_score,metric,value,threshold,empirical_fpr,tie_fraction,n_members,n_nonmembers
adult_income,random_forest,confidence,TPR@1%FPR,0.0140984668538112,1.0,0.01,0.0527337508097603,24421,24421
adult_income,random_forest,confidence,membership_advantage@1%FPR,0.0040984668538112,1.0,0.01,0.0527337508097603,24421,24421
adult_income,random_forest,confidence,TPR@0.1%FPR,0.0014098466853811,1.0,0.001,0.005273375080976,24421,24421
adult_income,random_forest,confidence,membership_advantage@0.1%FPR,0.0004098466853811,1.0,0.001,0.005273375080976,24421,24421
adult_income,random_forest,neg_entropy,AUC,0.6129102254225638,,,,24421,24421
adult_income,random_forest,neg_entropy,TPR@1%FPR,0.0140984668538112,-2.7631020735330303e-11,0.01,0.0527337508097603,24421,24421
adult_income,random_forest,neg_entropy,membership_advantage@1%FPR,0.0040984668538112,-2.7631020735330303e-11,0.01,0.0527337508097603,24421,24421
adult_income,random_forest,neg_entropy,TPR@0.1%FPR,0.0014098466853811,-2.7631020735330303e-11,0.001,0.005273375080976,24421,24421
adult_income,random_forest,neg_entropy,membership_advantage@0.1%FPR,0.0004098466853811,-2.7631020735330303e-11,0.001,0.005273375080976,24421,24421
adult_income,random_forest,modified_entropy,AUC,0.6286392984362937,,,,24421,24421
adult_income,random_forest,modified_entropy,TPR@1%FPR,0.0141473456121343,-1.9999335775516983e-24,0.01,0.0529165763813651,24421,24421
adult_income,random_forest,modified_entropy,membership_advantage@1%FPR,0.0041473456121343,-1.9999335775516983e-24,0.01,0.0529165763813651,24421,24421
adult_income,random_forest,modified_entropy,TPR@0.1%FPR,0.0014147345612134,-1.9999335775516983e-24,0.001,0.0052916576381365,24421,24421
adult_income,random_forest,modified_entropy,membership_advantage@0.1%FPR,0.0004147345612134,-1.9999335775516983e-24,0.001,0.0052916576381365,24421,24421
adult_income,hist_gradient_boosting,neg_loss,AUC,0.5116927139047024,,,,24421,24421
adult_income,hist_gradient_boosting,neg_loss,TPR@1%FPR,0.0097241445204264,-0.0003094211861025,0.01,0.7366666666666635,24421,24421
adult_income,hist_gradient_boosting,neg_loss,membership_advantage@1%FPR,-0.0002758554795735,-0.0003094211861025,0.01,0.7366666666666635,24421,24421
adult_income,hist_gradient_boosting,neg_loss,TPR@0.1%FPR,0.0006551738258056,-0.000229416633374,0.001,0.421000000000002,24421,24421
adult_income,hist_gradient_boosting,neg_loss,membership_advantage@0.1%FPR,-0.0003448261741943,-0.000229416633374,0.001,0.421000000000002,24421,24421
adult_income,hist_gradient_boosting,confidence,AUC,0.5055625068696159,,,,24421,24421
adult_income,hist_gradient_boosting,confidence,TPR@1%FPR,0.0097241445204264,0.9996906518936156,0.01,0.7366666666666635,24421,24421
adult_income,hist_gradient_boosting,confidence,membership_advantage@1%FPR,-0.0002758554795735,0.9996906518936156,0.01,0.7366666666666635,24421,24421
adult_income,hist_gradient_boosting,confidence,TPR@0.1%FPR,0.0006551738258056,0.9997705817222596,0.001,0.421000000000002,24421,24421
adult_income,hist_gradient_boosting,confidence,membership_advantage@0.1%FPR,-0.0003448261741943,0.9997705817222596,0.001,0.421000000000002,24421,24421
adult_income,hist_gradient_boosting,neg_entropy,AUC,0.5055625328595279,,,,24421,24421
adult_income,hist_gradient_boosting,neg_entropy,TPR@1%FPR,0.0097241445204264,-0.0028093594592064,0.01,0.7366666666666635,24421,24421
adult_income,hist_gradient_boosting,neg_entropy,membership_advantage@1%FPR,-0.0002758554795735,-0.0028093594592064,0.01,0.7366666666666635,24421,24421
adult_income,hist_gradient_boosting,neg_entropy,TPR@0.1%FPR,0.0006551738258056,-0.0021516745910048,0.001,0.421000000000002,24421,24421
adult_income,hist_gradient_boosting,neg_entropy,membership_advantage@0.1%FPR,-0.0003448261741943,-0.0021516745910048,0.001,0.421000000000002,24421,24421
adult_income,hist_gradient_boosting,modified_entropy,AUC,0.5116927139047025,,,,24421,24421
adult_income,hist_gradient_boosting,modified_entropy,TPR@1%FPR,0.0097241445204264,-1.914533243052574e-07,0.01,0.7366666666666635,24421,24421
adult_income,hist_gradient_boosting,modified_entropy,membership_advantage@1%FPR,-0.0002758554795735,-1.914533243052574e-07,0.01,0.7366666666666635,24421,24421
adult_income,hist_gradient_boosting,modified_entropy,TPR@0.1%FPR,0.0006551738258056,-1.0525190674570697e-07,0.001,0.421000000000002,24421,24421
adult_income,hist_gradient_boosting,modified_entropy,membership_advantage@0.1%FPR,-0.0003448261741943,-1.0525190674570697e-07,0.001,0.421000000000002,24421,24421
adult_income,extra_trees,neg_loss,AUC,0.8696655061924982,,,,24421,24421
adult_income,extra_trees,neg_loss,TPR@1%FPR,0.0383765519409083,0.0,0.01,0.0383796951123683,24421,24421
adult_income,extra_trees,neg_loss,membership_advantage@1%FPR,0.0283765519409083,0.0,0.01,0.0383796951123683,24421,24421
adult_income,extra_trees,neg_loss,TPR@0.1%FPR,0.0038376551940908,0.0,0.001,0.0038379695112368,24421,24421
adult_income,extra_trees,neg_loss,membership_advantage@0.1%FPR,0.0028376551940908,0.0,0.001,0.0038379695112368,24421,24421
adult_income,extra_trees,confidence,AUC,0.8679524347920607,,,,24421,24421
adult_income,extra_trees,confidence,TPR@1%FPR,0.0378824076946943,1.0,0.01,0.0378855103940428,24421,24421
adult_income,extra_trees,confidence,membership_advantage@1%FPR,0.0278824076946943,1.0,0.01,0.0378855103940428,24421,24421
adult_income,extra_trees,confidence,TPR@0.1%FPR,0.0037882407694694,1.0,0.001,0.0037885510394042,24421,24421
adult_income,extra_trees,confidence,membership_advantage@0.1%FPR,0.0027882407694694,1.0,0.001,0.0037885510394042,24421,24421
adult_income,extra_trees,neg_entropy,AUC,0.8679524347920607,,,,24421,24421
adult_income,extra_trees,neg_entropy,TPR@1%FPR,0.0378824076946943,-2.7631020735330303e-11,0.01,0.0378855103940428,24421,24421
adult_income,extra_trees,neg_entropy,membership_advantage@1%FPR,0.0278824076946943,-2.7631020735330303e-11,0.01,0.0378855103940428,24421,24421
adult_income,extra_trees,neg_entropy,TPR@0.1%FPR,0.0037882407694694,-2.7631020735330303e-11,0.001,0.0037885510394042,24421,24421
adult_income,extra_trees,neg_entropy,membership_advantage@0.1%FPR,0.0027882407694694,-2.7631020735330303e-11,0.001,0.0037885510394042,24421,24421
adult_income,extra_trees,modified_entropy,AUC,0.8696655061924982,,,,24421,24421
adult_income,extra_trees,modified_entropy,TPR@1%FPR,0.0383765519409083,-1.9999335775516983e-24,0.01,0.0383796951123683,24421,24421
adult_income,extra_trees,modified_entropy,membership_advantage@1%FPR,0.0283765519409083,-1.9999335775516983e-24,0.01,0.0383796951123683,24421,24421
adult_income,extra_trees,modified_entropy,TPR@0.1%FPR,0.0038376551940908,-1.9999335775516983e-24,0.001,0.0038379695112368,24421,24421
adult_income,extra_trees,modified_entropy,membership_advantage@0.1%FPR,0.0028376551940908,-1.9999335775516983e-24,0.001,0.0038379695112368,24421,24421
adult_income,small_mlp,neg_loss,AUC,0.5129719491163599,,,,24421,24421
adult_income,small_mlp,neg_loss,TPR@1%FPR,0.0098742885221735,-5.304827482177643e-06,0.01,0.0700000000000009,24421,24421
adult_income,small_mlp,neg_loss,membership_advantage@1%FPR,-0.0001257114778264,-5.304827482177643e-06,0.01,0.0700000000000009,24421,24421
adult_income,small_mlp,neg_loss,TPR@0.1%FPR,0.001065868263473,0.0,0.001,0.1462335329341317,24421,24421
adult_income,small_mlp,neg_loss,membership_advantage@0.1%FPR,6.586826347305388e-05,0.0,0.001,0.1462335329341317,24421,24421
adult_income,small_mlp,confidence,AUC,0.5044619950613433,,,,24421,24421
adult_income,small_mlp,confidence,TPR@1%FPR,0.0097952581794357,0.9999950528144836,0.01,0.2100000000000029,24421,24421
adult_income,small_mlp,confidence,membership_advantage@1%FPR,-0.0002047418205642,0.9999950528144836,0.01,0.2100000000000029,24421,24421
adult_income,small_mlp,confidence,TPR@0.1%FPR,0.0010591715976331,1.0,0.001,0.1445029585798816,24421,24421
adult_income,small_mlp,confidence,membership_advantage@0.1%FPR,5.917159763313613e-05,1.0,0.001,0.1445029585798816,24421,24421
adult_income,small_mlp,neg_entropy,AUC,0.5044598328683321,,,,24421,24421
adult_income,small_mlp,neg_entropy,TPR@1%FPR,0.0098276073870848,-6.568591925315559e-05,0.01,0.2100000000000029,24421,24421
adult_income,small_mlp,neg_entropy,membership_advantage@1%FPR,-0.0001723926129151,-6.568591925315559e-05,0.01,0.2100000000000029,24421,24421
adult_income,small_mlp,neg_entropy,TPR@0.1%FPR,0.0009692307692307,-2.7631020735330303e-11,0.001,0.1878538461538461,24421,24421
adult_income,small_mlp,neg_entropy,membership_advantage@0.1%FPR,-3.07692307692307e-05,-2.7631020735330303e-11,0.001,0.1878538461538461,24421,24421
adult_income,small_mlp,modified_entropy,AUC,0.5129696586505568,,,,24421,24421
adult_income,small_mlp,modified_entropy,TPR@1%FPR,0.0098685557511977,-5.5982093960516004e-11,0.01,0.2100000000000029,24421,24421
adult_income,small_mlp,modified_entropy,membership_advantage@1%FPR,-0.0001314442488022,-5.5982093960516004e-11,0.01,0.2100000000000029,24421,24421
adult_income,small_mlp,modified_entropy,TPR@0.1%FPR,0.0009692307692307,-1.9999335775516983e-24,0.001,0.1878538461538461,24421,24421
adult_income,small_mlp,modified_entropy,membership_advantage@0.1%FPR,-3.07692307692307e-05,-1.9999335775516983e-24,0.001,0.1878538461538461,24421,24421
bank_marketing,logistic_regression,neg_loss,AUC,0.5021225613176207,,,,20594,20594
bank_marketing,logistic_regression,neg_loss,TPR@1%FPR,0.0102457026318345,-0.0192108117043972,0.01,0.9399999999999932,20594,20594
bank_marketing,logistic_regression,neg_loss,membership_advantage@1%FPR,0.0002457026318345,-0.0192108117043972,0.01,0.9399999999999932,20594,20594
bank_marketing,logistic_regression,neg_loss,TPR@0.1%FPR,0.0013596193065941,-0.0109941763803362,0.001,0.594000000000001,20594,20594
bank_marketing,logistic_regression,neg_loss,membership_advantage@0.1%FPR,0.0003596193065941,-0.0109941763803362,0.001,0.594000000000001,20594,20594
bank_marketing,logistic_regression,confidence,AUC,0.5020589108036333,,,,20594,20594
bank_marketing,logistic_regression,confidence,TPR@1%FPR,0.0098572399728076,0.9811058044433594,0.01,0.9399999999999932,20594,20594
bank_marketing,logistic_regression,confidence,membership_advantage@1%FPR,-0.0001427600271923,0.9811058044433594,0.01,0.9399999999999932,20594,20594
bank_marketing,logistic_regression,confidence,TPR@0.1%FPR,0.0014081771389725,0.9890660643577576,0.001,0.594000000000001,20594,20594
bank_marketing,logistic_regression,confidence,membership_advantage@0.1%FPR,0.0004081771389725,0.9890660643577576,0.001,0.594000000000001,20594,20594
bank_marketing,logistic_regression,neg_entropy,AUC,0.5020588848671395,,,,20594,20594
bank_marketing,logistic_regression,neg_entropy,TPR@1%FPR,0.0098572399728076,-0.0937036350369453,0.01,0.9399999999999932,20594,20594
bank_marketing,logistic_regression,neg_entropy,membership_advantage@1%FPR,-0.0001427600271923,-0.0937036350369453,0.01,0.9399999999999932,20594,20594
bank_marketing,logistic_regression,neg_entropy,TPR@0.1%FPR,0.0014081771389725,-0.0602504424750804,0.001,0.594000000000001,20594,20594
bank_marketing,logistic_regression,neg_entropy,membership_advantage@0.1%FPR,0.0004081771389725,-0.0602504424750804,0.001,0.594000000000001,20594,20594
bank_marketing,logistic_regression,modified_entropy,AUC,0.5021225589597575,,,,20594,20594
bank_marketing,logistic_regression,modified_entropy,TPR@1%FPR,0.0102457026318345,-0.000731065927539,0.01,0.9399999999999932,20594,20594
bank_marketing,logistic_regression,modified_entropy,membership_advantage@1%FPR,0.0002457026318345,-0.000731065927539,0.01,0.9399999999999932,20594,20594
bank_marketing,logistic_regression,modified_entropy,TPR@0.1%FPR,0.0013596193065941,-0.0002404198021395,0.001,0.594000000000001,20594,20594
bank_marketing,logistic_regression,modified_entropy,membership_advantage@0.1%FPR,0.0003596193065941,-0.0002404198021395,0.001,0.594000000000001,20594,20594
bank_marketing,random_forest,neg_loss,AUC,0.659716010104443,,,,20594,20594
bank_marketing,random_forest,neg_loss,TPR@1%FPR,0.0250330639235855,0.0,0.01,0.1513152094048493,20594,20594
bank_marketing,random_forest,neg_loss,membership_advantage@1%FPR,0.0150330639235855,0.0,0.01,0.1513152094048493,20594,20594
bank_marketing,random_forest,neg_loss,TPR@0.1%FPR,0.0025033063923585,0.0,0.001,0.0151315209404849,20594,20594
bank_marketing,random_forest,neg_loss,membership_advantage@0.1%FPR,0.0015033063923585,0.0,0.001,0.0151315209404849,20594,20594
bank_marketing,random_forest,confidence,AUC,0.6406970219595052,,,,20594,20594
bank_marketing,random_forest,confidence,TPR@1%FPR,0.0241459957476966,1.0,0.01,0.1459532246633593,20594,20594
bank_marketing,random_forest,confidence,membership_advantage@1%FPR,0.0141459957476966,1.0,0.01,0.1459532246633593,20594,20594
bank_marketing,random_forest,confidence,TPR@0.1%FPR,0.0024145995747696,1.0,0.001,0.0145953224663359,20594,20594
bank_marketing,random_forest,confidence,membership_advantage@0.1%FPR,0.0014145995747696,1.0,0.001,0.0145953224663359,20594,20594
bank_marketing,random_forest,neg_entropy,AUC,0.6406970219595052,,,,20594,20594
bank_marketing,random_forest,neg_entropy,TPR@1%FPR,0.0241459957476966,-2.7631020735330303e-11,0.01,0.1459532246633593,20594,20594
bank_marketing,random_forest,neg_entropy,membership_advantage@1%FPR,0.0141459957476966,-2.7631020735330303e-11,0.01,0.1459532246633593,20594,20594
bank_marketing,random_forest,neg_entropy,TPR@0.1%FPR,0.0024145995747696,-2.7631020735330303e-11,0.001,0.0145953224663359,20594,20594
bank_marketing,random_forest,neg_entropy,membership_advantage@0.1%FPR,0.0014145995747696,-2.7631020735330303e-11,0.001,0.0145953224663359,20594,20594
bank_marketing,random_forest,modified_entropy,AUC,0.659716010104443,,,,20594,20594
bank_marketing,random_forest,modified_entropy,TPR@1%FPR,0.0250330639235855,-1.9999335775516983e-24,0.01,0.1513152094048493,20594,20594
bank_marketing,random_forest,modified_entropy,membership_advantage@1%FPR,0.0150330639235855,-1.9999335775516983e-24,0.01,0.1513152094048493,20594,20594
bank_marketing,random_forest,modified_entropy,TPR@0.1%FPR,0.0025033063923585,-1.9999335775516983e-24,0.001,0.0151315209404849,20594,20594
bank_marketing,random_forest,modified_entropy,membership_advantage@0.1%FPR,0.0015033063923585,-1.9999335775516983e-24,0.001,0.0151315209404849,20594,20594
bank_marketing,hist_gradient_boosting,neg_loss,AUC,0.5121685435146792,,,,20594,20594
bank_marketing,hist_gradient_boosting,neg_loss,TPR@1%FPR,0.0120909002622122,-0.0172368437051773,0.01,0.9399999999999932,20594,20594
bank_marketing,hist_gradient_boosting,neg_loss,membership_advantage@1%FPR,0.0020909002622122,-0.0172368437051773,0.01,0.9399999999999932,20594,20594
bank_marketing,hist_gradient_boosting,neg_loss,TPR@0.1%FPR,0.0013596193065941,-0.0026153542567044,0.001,0.594000000000001,20594,20594
bank_marketing,hist_gradient_boosting,neg_loss,membership_advantage@0.1%FPR,0.0003596193065941,-0.0026153542567044,0.001,0.594000000000001,20594,20594
bank_marketing,hist_gradient_boosting,confidence,AUC,0.5047361971378768,,,,20594,20594
bank_marketing,hist_gradient_boosting,confidence,TPR@1%FPR,0.0120909002622122,0.9829528331756592,0.01,0.9399999999999932,20594,20594
bank_marketing,hist_gradient_boosting,confidence,membership_advantage@1%FPR,0.0020909002622122,0.9829528331756592,0.01,0.9399999999999932,20594,20594
bank_marketing,hist_gradient_boosting,confidence,TPR@0.1%FPR,0.0013596193065941,0.9973880648612976,0.001,0.594000000000001,20594,20594
bank_marketing,hist_gradient_boosting,confidence,membership_advantage@0.1%FPR,0.0003596193065941,0.9973880648612976,0.001,0.594000000000001,20594,20594
bank_marketing,hist_gradient_boosting,neg_entropy,AUC,0.5047361947800136,,,,20594,20594
bank_marketing,hist_gradient_boosting,neg_entropy,TPR@1%FPR,0.0120909002622122,-0.086313284933567,0.01,0.9399999999999932,20594,20594
bank_marketing,hist_gradient_boosting,neg_entropy,membership_advantage@1%FPR,0.0020909002622122,-0.086313284933567,0.01,0.9399999999999932,20594,20594
bank_marketing,hist_gradient_boosting,neg_entropy,TPR@0.1%FPR,0.0013596193065941,-0.0181434452533721,0.001,0.594000000000001,20594,20594
bank_marketing,hist_gradient_boosting,neg_entropy,membership_advantage@0.1%FPR,0.0003596193065941,-0.0181434452533721,0.001,0.594000000000001,20594,20594
bank_marketing,hist_gradient_boosting,modified_entropy,AUC,0.5121685482304053,,,,20594,20594
bank_marketing,hist_gradient_boosting,modified_entropy,TPR@1%FPR,0.0120909002622122,-0.0005891256150789,0.01,0.9399999999999932,20594,20594
bank_marketing,hist_gradient_boosting,modified_entropy,membership_advantage@1%FPR,0.0020909002622122,-0.0005891256150789,0.01,0.9399999999999932,20594,20594
bank_marketing,hist_gradient_boosting,modified_entropy,TPR@0.1%FPR,0.0013596193065941,-1.366228207189124e-05,0.001,0.594000000000001,20594,20594
bank_marketing,hist_gradient_boosting,modified_entropy,membership_advantage@0.1%FPR,0.0003596193065941,-1.366228207189124e-05,0.001,0.594000000000001,20594,20594
bank_marketing,extra_trees,neg_loss,AUC,0.8806837586495497,,,,20594,20594
bank_marketing,extra_trees,neg_loss,TPR@1%FPR,0.0437010904425914,0.0,0.01,0.0440324994654693,20594,20594
bank_marketing,extra_trees,neg_loss,membership_advantage@1%FPR,0.0337010904425914,0.0,0.01,0.0440324994654693,20594,20594
bank_marketing,extra_trees,neg_loss,TPR@0.1%FPR,0.0043701090442591,0.0,0.001,0.0044032499465469,20594,20594
bank_marketing,extra_trees,neg_loss,membership_advantage@0.1%FPR,0.0033701090442591,0.0,0.001,0.0044032499465469,20594,20594
bank_marketing,extra_trees,confidence,AUC,0.8730671959666884,,,,20594,20594
bank_marketing,extra_trees,confidence,TPR@1%FPR,0.0412076612903225,1.0,0.01,0.0415201612903225,20594,20594
bank_marketing,extra_trees,confidence,membership_advantage@1%FPR,0.0312076612903225,1.0,0.01,0.0415201612903225,20594,20594
bank_marketing,extra_trees,confidence,TPR@0.1%FPR,0.0041207661290322,1.0,0.001,0.0041520161290322,20594,20594
bank_marketing,extra_trees,confidence,membership_advantage@0.1%FPR,0.0031207661290322,1.0,0.001,0.0041520161290322,20594,20594
bank_marketing,extra_trees,neg_entropy,AUC,0.8730671959666884,,,,20594,20594
bank_marketing,extra_trees,neg_entropy,TPR@1%FPR,0.0412076612903225,-2.7631020735330303e-11,0.01,0.0415201612903225,20594,20594
bank_marketing,extra_trees,neg_entropy,membership_advantage@1%FPR,0.0312076612903225,-2.7631020735330303e-11,0.01,0.0415201612903225,20594,20594
bank_marketing,extra_trees,neg_entropy,TPR@0.1%FPR,0.0041207661290322,-2.7631020735330303e-11,0.001,0.0041520161290322,20594,20594
bank_marketing,extra_trees,neg_entropy,membership_advantage@0.1%FPR,0.0031207661290322,-2.7631020735330303e-11,0.001,0.0041520161290322,20594,20594
bank_marketing,extra_trees,modified_entropy,AUC,0.8806837586495497,,,,20594,20594
bank_marketing,extra_trees,modified_entropy,TPR@1%FPR,0.0437010904425914,-1.9999335775516983e-24,0.01,0.0440324994654693,20594,20594
bank_marketing,extra_trees,modified_entropy,membership_advantage@1%FPR,0.0337010904425914,-1.9999335775516983e-24,0.01,0.0440324994654693,20594,20594
bank_marketing,extra_trees,modified_entropy,TPR@0.1%FPR,0.0043701090442591,-1.9999335775516983e-24,0.001,0.0044032499465469,20594,20594
bank_marketing,extra_trees,modified_entropy,membership_advantage@0.1%FPR,0.0033701090442591,-1.9999335775516983e-24,0.001,0.0044032499465469,20594,20594
bank_marketing,small_mlp,neg_loss,AUC,0.5070553747635217,,,,20594,20594
bank_marketing,small_mlp,neg_loss,TPR@1%FPR,0.0115567641060503,-0.0097781084477901,0.01,0.9399999999999932,20594,20594
bank_marketing,small_mlp,neg_loss,membership_advantage@1%FPR,0.0015567641060503,-0.0097781084477901,0.01,0.9399999999999932,20594,20594
bank_marketing,small_mlp,neg_loss,TPR@0.1%FPR,0.0010682723123239,-0.0021793134510517,0.001,0.594000000000001,20594,20594
bank_marketing,small_mlp,neg_loss,membership_advantage@0.1%FPR,6.827231232397774e-05,-0.0021793134510517,0.001,0.594000000000001,20594,20594
bank_marketing,small_mlp,confidence,AUC,0.5027475565488426,,,,20594,20594
bank_marketing,small_mlp,confidence,TPR@1%FPR,0.0114596484412935,0.9903457164764404,0.01,0.9399999999999932,20594,20594
bank_marketing,small_mlp,confidence,membership_advantage@1%FPR,0.0014596484412935,0.9903457164764404,0.01,0.9399999999999932,20594,20594
bank_marketing,small_mlp,confidence,TPR@0.1%FPR,0.0010682723123239,0.9978230595588684,0.001,0.594000000000001,20594,20594
bank_marketing,small_mlp,confidence,membership_advantage@0.1%FPR,6.827231232397774e-05,0.9978230595588684,0.001,0.594000000000001,20594,20594
bank_marketing,small_mlp,neg_entropy,AUC,0.5027475600856371,,,,20594,20594
bank_marketing,small_mlp,neg_entropy,TPR@1%FPR,0.0114596484412935,-0.0544068366289138,0.01,0.9399999999999932,20594,20594
bank_marketing,small_mlp,neg_entropy,membership_advantage@1%FPR,0.0014596484412935,-0.0544068366289138,0.01,0.9399999999999932,20594,20594
bank_marketing,small_mlp,neg_entropy,TPR@0.1%FPR,0.0010682723123239,-0.0155189177021384,0.001,0.594000000000001,20594,20594
bank_marketing,small_mlp,neg_entropy,membership_advantage@0.1%FPR,6.827231232397774e-05,-0.0155189177021384,0.001,0.594000000000001,20594,20594
bank_marketing,small_mlp,modified_entropy,AUC,0.507055381837111,,,,20594,20594
bank_marketing,small_mlp,modified_entropy,TPR@1%FPR,0.0115567641060503,-0.0001902910153148,0.01,0.9399999999999932,20594,20594
bank_marketing,small_mlp,modified_entropy,membership_advantage@1%FPR,0.0015567641060503,-0.0001902910153148,0.01,0.9399999999999932,20594,20594
bank_marketing,small_mlp,modified_entropy,TPR@0.1%FPR,0.0010682723123239,-9.488524483458605e-06,0.001,0.594000000000001,20594,20594
bank_marketing,small_mlp,modified_entropy,membership_advantage@0.1%FPR,6.827231232397774e-05,-9.488524483458605e-06,0.001,0.594000000000001,20594,20594
diabetes_readmission,logistic_regression,neg_loss,AUC,0.503825830484123,,,,50883,50883
diabetes_readmission,logistic_regression,neg_loss,TPR@1%FPR,0.0105929288760489,-0.0001165135763585,0.01,0.8300000000000315,50883,50883
diabetes_readmission,logistic_regression,neg_loss,membership_advantage@1%FPR,0.0005929288760489,-0.0001165135763585,0.01,0.8300000000000315,50883,50883
diabetes_readmission,logistic_regression,neg_loss,TPR@0.1%FPR,0.0010022993927244,-5.256972508504987e-05,0.001,0.8830000000000012,50883,50883
diabetes_readmission,logistic_regression,neg_loss,membership_advantage@0.1%FPR,2.2993927244856216e-06,-5.256972508504987e-05,0.001,0.8830000000000012,50883,50883
diabetes_readmission,logistic_regression,confidence,AUC,0.4988437599998491,,,,50883,50883
diabetes_readmission,logistic_regression,confidence,TPR@1%FPR,0.0105143171589725,0.9998839497566224,0.01,0.8300000000000315,50883,50883
diabetes_readmission,logistic_regression,confidence,membership_advantage@1%FPR,0.0005143171589725,0.9998839497566224,0.01,0.8300000000000315,50883,50883
diabetes_readmission,logistic_regression,confidence,TPR@0.1%FPR,0.0010022993927244,0.9999474883079528,0.001,0.9414999999999994,50883,50883
diabetes_readmission,logistic_regression,confidence,membership_advantage@0.1%FPR,2.2993927244856216e-06,0.9999474883079528,0.001,0.9414999999999994,50883,50883
diabetes_readmission,logistic_regression,neg_entropy,AUC,0.498843755944354,,,,50883,50883
diabetes_readmission,logistic_regression,neg_entropy,TPR@1%FPR,0.0105143171589725,-0.0011678856099024,0.01,0.8300000000000315,50883,50883
diabetes_readmission,logistic_regression,neg_entropy,membership_advantage@1%FPR,0.0005143171589725,-0.0011678856099024,0.01,0.8300000000000315,50883,50883
diabetes_readmission,logistic_regression,neg_entropy,TPR@0.1%FPR,0.0010022993927244,-0.0005701715126633,0.001,0.8830000000000012,50883,50883
diabetes_readmission,logistic_regression,neg_entropy,membership_advantage@0.1%FPR,2.2993927244856216e-06,-0.0005701715126633,0.001,0.8830000000000012,50883,50883
diabetes_readmission,logistic_regression,modified_entropy,AUC,0.5038258299047667,,,,50883,50883
diabetes_readmission,logistic_regression,modified_entropy,TPR@1%FPR,0.0105929288760489,-2.7149246406565908e-08,0.01,0.8300000000000315,50883,50883
diabetes_readmission,logistic_regression,modified_entropy,membership_advantage@1%FPR,0.0005929288760489,-2.7149246406565908e-08,0.01,0.8300000000000315,50883,50883
diabetes_readmission,logistic_regression,modified_entropy,TPR@0.1%FPR,0.0010022993927244,-5.527006852190652e-09,0.001,0.8830000000000012,50883,50883
diabetes_readmission,logistic_regression,modified_entropy,membership_advantage@0.1%FPR,2.2993927244856216e-06,-5.527006852190652e-09,0.001,0.8830000000000012,50883,50883
diabetes_readmission,random_forest,neg_loss,AUC,0.7989681991205796,,,,50883,50883
diabetes_readmission,random_forest,neg_loss,TPR@1%FPR,0.1158444768472476,-0.0151136377826333,0.01,0.0701101321585903,50883,50883
diabetes_readmission,random_forest,neg_loss,membership_advantage@1%FPR,0.1058444768472476,-0.0151136377826333,0.01,0.0701101321585903,50883,50883
diabetes_readmission,random_forest,neg_loss,TPR@0.1%FPR,0.0125781249999999,0.0,0.001,0.795046875,50883,50883
diabetes_readmission,random_forest,neg_loss,membership_advantage@0.1%FPR,0.0115781249999999,0.0,0.001,0.795046875,50883,50883
diabetes_readmission,random_forest,confidence,AUC,0.7809355755214067,,,,50883,50883
diabetes_readmission,random_forest,confidence,TPR@1%FPR,0.1136694380635013,0.9850000143051147,0.01,0.0399787685774947,50883,50883
diabetes_readmission,random_forest,confidence,membership_advantage@1%FPR,0.1036694380635013,0.9850000143051147,0.01,0.0399787685774947,50883,50883
diabetes_readmission,random_forest,confidence,TPR@0.1%FPR,0.0123846153846153,1.0,0.001,0.7828153846153846,50883,50883
diabetes_readmission,random_forest,confidence,membership_advantage@0.1%FPR,0.0113846153846153,1.0,0.001,0.7828153846153846,50883,50883
diabetes_readmission,random_forest,neg_entropy,AUC,0.7809355755214067,,,,50883,50883
diabetes_readmission,random_forest,neg_entropy,TPR@1%FPR,0.1136694380635013,-0.0778825059533119,0.01,0.0399787685774947,50883,50883
diabetes_readmission,random_forest,neg_entropy,membership_advantage@1%FPR,0.1036694380635013,-0.0778825059533119,0.01,0.0399787685774947,50883,50883
diabetes_readmission,random_forest,neg_entropy,TPR@0.1%FPR,0.0123846153846153,-2.7631020735330303e-11,0.001,0.7828153846153846,50883,50883
diabetes_readmission,random_forest,neg_entropy,membership_advantage@0.1%FPR,0.0113846153846153,-2.7631020735330303e-11,0.001,0.7828153846153846,50883,50883
diabetes_readmission,random_forest,modified_entropy,AUC,0.7989681991205796,,,,50883,50883
diabetes_readmission,random_forest,modified_entropy,TPR@1%FPR,0.1158444768472476,-0.0004534091276582,0.01,0.0701101321585903,50883,50883
diabetes_readmission,random_forest,modified_entropy,membership_advantage@1%FPR,0.1058444768472476,-0.0004534091276582,0.01,0.0701101321585903,50883,50883
diabetes_readmission,random_forest,modified_entropy,TPR@0.1%FPR,0.0125781249999999,-1.9999335775516983e-24,0.001,0.795046875,50883,50883
diabetes_readmission,random_forest,modified_entropy,membership_advantage@0.1%FPR,0.0115781249999999,-1.9999335775516983e-24,0.001,0.795046875,50883,50883
diabetes_readmission,hist_gradient_boosting,neg_loss,AUC,0.5068766792214405,,,,50883,50883
diabetes_readmission,hist_gradient_boosting,neg_loss,TPR@1%FPR,0.0096659002024251,-0.0043346337042748,0.01,0.8300000000000315,50883,50883
diabetes_readmission,hist_gradient_boosting,neg_loss,membership_advantage@1%FPR,-0.0003340997975748,-0.0043346337042748,0.01,0.8300000000000315,50883,50883
