group,score,n,mean,std,min,p25,median,p75,max
member,neg_loss,20594,-0.005142698530107737,0.06025855243206024,-1.0986123085021973,0.0,0.0,0.0,0.0
member,confidence,20594,0.9964552521705627,0.04107360169291496,0.5,1.0,1.0,1.0,1.0
member,neg_entropy,20594,-0.005142698064446449,0.05908559635281563,-0.6931471824645996,-2.7631020735330303e-11,-2.7631020735330303e-11,-2.7631020735330303e-11,-2.7631020735330303e-11
member,modified_entropy,20594,-0.005184605717658997,0.06293722242116928,-1.4648163318634033,-1.999933577551698e-24,-1.999933577551698e-24,-1.999933577551698e-24,-1.999933577551698e-24
nonmember,neg_loss,20594,-0.6565299034118652,3.2669882774353027,-27.63102149963379,-0.17435339093208313,-0.025317808613181114,-0.005012542009353638,0.0
nonmember,confidence,20594,0.9159393906593323,0.12507788836956024,0.5,0.8949999809265137,0.9775000214576721,0.9950000047683716,1.0
nonmember,neg_entropy,20594,-0.20338471233844757,0.22355881333351135,-0.6931471824645996,-0.3359322249889374,-0.10761535167694092,-0.031479064375162125,-2.7631020735330303e-11
nonmember,modified_entropy,20594,-1.1530932188034058,6.536303520202637,-55.26206588745117,-0.05579308420419693,-0.0012658904306590557,-5.0125418056268245e-05,-1.999933577551698e-24
