dataset,model,attack_score,corruption_rate,repeat,metric,value,threshold,empirical_fpr,tie_fraction,n_members,n_nonmembers
credit_default,random_forest,neg_loss,0.005,0,TPR@1%FPR,0.047961323155216284,-0.0100503358989954,0.01,0.14503816793893143,15000,15000
credit_default,random_forest,neg_loss,0.005,0,membership_advantage@1%FPR,0.03796132315521628,-0.0100503358989954,0.01,0.14503816793893143,15000,15000
credit_default,random_forest,neg_loss,0.005,0,TPR@0.1%FPR,0.0048,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.005,0,membership_advantage@0.1%FPR,0.0037999999999999996,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.005,1,AUC,0.7559668777777777,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,1,TPR@1%FPR,0.04841777777777778,-0.0100503358989954,0.01,0.15555555555555559,15000,15000
credit_default,random_forest,neg_loss,0.005,1,membership_advantage@1%FPR,0.03841777777777778,-0.0100503358989954,0.01,0.15555555555555559,15000,15000
credit_default,random_forest,neg_loss,0.005,1,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,1,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,2,AUC,0.7557384133333334,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,2,TPR@1%FPR,0.04758484848484848,-0.0100503358989954,0.01,0.13636363636363633,15000,15000
credit_default,random_forest,neg_loss,0.005,2,membership_advantage@1%FPR,0.03758484848484848,-0.0100503358989954,0.01,0.13636363636363633,15000,15000
credit_default,random_forest,neg_loss,0.005,2,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,2,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,3,AUC,0.7559731377777779,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,3,TPR@1%FPR,0.04851929824561404,-0.0100503358989954,0.01,0.15789473684210528,15000,15000
credit_default,random_forest,neg_loss,0.005,3,membership_advantage@1%FPR,0.038519298245614036,-0.0100503358989954,0.01,0.15789473684210528,15000,15000
credit_default,random_forest,neg_loss,0.005,3,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,3,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,4,AUC,0.7557194622222223,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,4,TPR@1%FPR,0.048108854166666666,-0.0100503358989954,0.01,0.1484375000000001,15000,15000
credit_default,random_forest,neg_loss,0.005,4,membership_advantage@1%FPR,0.038108854166666664,-0.0100503358989954,0.01,0.1484375000000001,15000,15000
credit_default,random_forest,neg_loss,0.005,4,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.005,4,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.005,5,AUC,0.7554323577777777,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,5,TPR@1%FPR,0.047722480620155036,-0.0100503358989954,0.01,0.1395348837209302,15000,15000
credit_default,random_forest,neg_loss,0.005,5,membership_advantage@1%FPR,0.037722480620155034,-0.0100503358989954,0.01,0.1395348837209302,15000,15000
credit_default,random_forest,neg_loss,0.005,5,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,5,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,6,AUC,0.7560821177777778,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,6,TPR@1%FPR,0.0486774358974359,-0.0100503358989954,0.01,0.16153846153846158,15000,15000
credit_default,random_forest,neg_loss,0.005,6,membership_advantage@1%FPR,0.0386774358974359,-0.0100503358989954,0.01,0.16153846153846158,15000,15000
credit_default,random_forest,neg_loss,0.005,6,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,6,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,7,AUC,0.7557157844444445,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,7,TPR@1%FPR,0.0483953488372093,-0.0100503358989954,0.01,0.15503875968992256,15000,15000
credit_default,random_forest,neg_loss,0.005,7,membership_advantage@1%FPR,0.0383953488372093,-0.0100503358989954,0.01,0.15503875968992256,15000,15000
credit_default,random_forest,neg_loss,0.005,7,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,7,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,8,AUC,0.7553569733333334,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,8,TPR@1%FPR,0.04729872773536896,-0.0100503358989954,0.01,0.12977099236641224,15000,15000
credit_default,random_forest,neg_loss,0.005,8,membership_advantage@1%FPR,0.03729872773536896,-0.0100503358989954,0.01,0.12977099236641224,15000,15000
credit_default,random_forest,neg_loss,0.005,8,TPR@0.1%FPR,0.0048,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.005,8,membership_advantage@0.1%FPR,0.0037999999999999996,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.005,9,AUC,0.75618892,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,9,TPR@1%FPR,0.047817847769028865,-0.0100503358989954,0.01,0.14173228346456687,15000,15000
credit_default,random_forest,neg_loss,0.005,9,membership_advantage@1%FPR,0.03781784776902886,-0.0100503358989954,0.01,0.14173228346456687,15000,15000
credit_default,random_forest,neg_loss,0.005,9,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,9,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,10,AUC,0.756105428888889,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,10,TPR@1%FPR,0.04829262086513995,-0.0100503358989954,0.01,0.15267175572519093,15000,15000
credit_default,random_forest,neg_loss,0.005,10,membership_advantage@1%FPR,0.038292620865139945,-0.0100503358989954,0.01,0.15267175572519093,15000,15000
credit_default,random_forest,neg_loss,0.005,10,TPR@0.1%FPR,0.005214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.005,10,membership_advantage@0.1%FPR,0.004214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.005,11,AUC,0.7552307644444445,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,11,TPR@1%FPR,0.04729872773536896,-0.0100503358989954,0.01,0.12977099236641224,15000,15000
credit_default,random_forest,neg_loss,0.005,11,membership_advantage@1%FPR,0.03729872773536896,-0.0100503358989954,0.01,0.12977099236641224,15000,15000
credit_default,random_forest,neg_loss,0.005,11,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,11,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,12,AUC,0.7566803888888889,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,12,TPR@1%FPR,0.0486774358974359,-0.0100503358989954,0.01,0.16153846153846158,15000,15000
credit_default,random_forest,neg_loss,0.005,12,membership_advantage@1%FPR,0.0386774358974359,-0.0100503358989954,0.01,0.16153846153846158,15000,15000
credit_default,random_forest,neg_loss,0.005,12,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,12,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,13,AUC,0.7558126155555556,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,13,TPR@1%FPR,0.048571212121212126,-0.0100503358989954,0.01,0.15909090909090912,15000,15000
credit_default,random_forest,neg_loss,0.005,13,membership_advantage@1%FPR,0.038571212121212124,-0.0100503358989954,0.01,0.15909090909090912,15000,15000
credit_default,random_forest,neg_loss,0.005,13,TPR@0.1%FPR,0.005214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.005,13,membership_advantage@0.1%FPR,0.004214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.005,14,AUC,0.7561948577777777,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,14,TPR@1%FPR,0.04824242424242424,-0.0100503358989954,0.01,0.15151515151515157,15000,15000
credit_default,random_forest,neg_loss,0.005,14,membership_advantage@1%FPR,0.03824242424242424,-0.0100503358989954,0.01,0.15151515151515157,15000,15000
credit_default,random_forest,neg_loss,0.005,14,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,14,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,15,AUC,0.7558487377777777,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,15,TPR@1%FPR,0.047630025445292615,-0.0100503358989954,0.01,0.13740458015267173,15000,15000
credit_default,random_forest,neg_loss,0.005,15,membership_advantage@1%FPR,0.03763002544529261,-0.0100503358989954,0.01,0.13740458015267173,15000,15000
credit_default,random_forest,neg_loss,0.005,15,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,15,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,16,AUC,0.7557930311111111,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,16,TPR@1%FPR,0.04767589743589743,-0.0100503358989954,0.01,0.13846153846153844,15000,15000
credit_default,random_forest,neg_loss,0.005,16,membership_advantage@1%FPR,0.03767589743589743,-0.0100503358989954,0.01,0.13846153846153844,15000,15000
credit_default,random_forest,neg_loss,0.005,16,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,16,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,17,AUC,0.7554218244444445,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,17,TPR@1%FPR,0.04791363636363637,-0.0100503358989954,0.01,0.14393939393939403,15000,15000
credit_default,random_forest,neg_loss,0.005,17,membership_advantage@1%FPR,0.037913636363636365,-0.0100503358989954,0.01,0.14393939393939403,15000,15000
credit_default,random_forest,neg_loss,0.005,17,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,17,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,18,AUC,0.7552957955555555,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,18,TPR@1%FPR,0.0489,-0.0100503358989954,0.01,0.16666666666666663,15000,15000
credit_default,random_forest,neg_loss,0.005,18,membership_advantage@1%FPR,0.0389,-0.0100503358989954,0.01,0.16666666666666663,15000,15000
credit_default,random_forest,neg_loss,0.005,18,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,18,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,19,AUC,0.7558743244444444,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,19,TPR@1%FPR,0.047008205128205124,-0.0100503358989954,0.01,0.12307692307692314,15000,15000
credit_default,random_forest,neg_loss,0.005,19,membership_advantage@1%FPR,0.03700820512820512,-0.0100503358989954,0.01,0.12307692307692314,15000,15000
credit_default,random_forest,neg_loss,0.005,19,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.005,19,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.005,20,AUC,0.7547591733333333,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,20,TPR@1%FPR,0.04688771929824562,-0.0100503358989954,0.01,0.1203007518796993,15000,15000
credit_default,random_forest,neg_loss,0.005,20,membership_advantage@1%FPR,0.036887719298245615,-0.0100503358989954,0.01,0.1203007518796993,15000,15000
credit_default,random_forest,neg_loss,0.005,20,TPR@0.1%FPR,0.0048,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.005,20,membership_advantage@0.1%FPR,0.0037999999999999996,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.005,21,AUC,0.7555460244444445,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,21,TPR@1%FPR,0.04725606060606061,-0.0100503358989954,0.01,0.12878787878787878,15000,15000
credit_default,random_forest,neg_loss,0.005,21,membership_advantage@1%FPR,0.037256060606060605,-0.0100503358989954,0.01,0.12878787878787878,15000,15000
credit_default,random_forest,neg_loss,0.005,21,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.005,21,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.005,22,AUC,0.7558712844444445,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,22,TPR@1%FPR,0.04786666666666667,-0.0100503358989954,0.01,0.14285714285714296,15000,15000
credit_default,random_forest,neg_loss,0.005,22,membership_advantage@1%FPR,0.037866666666666667,-0.0100503358989954,0.01,0.14285714285714296,15000,15000
credit_default,random_forest,neg_loss,0.005,22,TPR@0.1%FPR,0.005214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.005,22,membership_advantage@0.1%FPR,0.004214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.005,23,AUC,0.7553023022222223,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,23,TPR@1%FPR,0.04754035087719298,-0.0100503358989954,0.01,0.13533834586466162,15000,15000
credit_default,random_forest,neg_loss,0.005,23,membership_advantage@1%FPR,0.03754035087719298,-0.0100503358989954,0.01,0.13533834586466162,15000,15000
credit_default,random_forest,neg_loss,0.005,23,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,23,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,24,AUC,0.7561709666666667,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,24,TPR@1%FPR,0.047722480620155036,-0.0100503358989954,0.01,0.1395348837209302,15000,15000
credit_default,random_forest,neg_loss,0.005,24,membership_advantage@1%FPR,0.037722480620155034,-0.0100503358989954,0.01,0.1395348837209302,15000,15000
credit_default,random_forest,neg_loss,0.005,24,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,24,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,25,AUC,0.7558369577777778,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,25,TPR@1%FPR,0.0483953488372093,-0.0100503358989954,0.01,0.15503875968992256,15000,15000
credit_default,random_forest,neg_loss,0.005,25,membership_advantage@1%FPR,0.0383953488372093,-0.0100503358989954,0.01,0.15503875968992256,15000,15000
credit_default,random_forest,neg_loss,0.005,25,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,25,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,26,AUC,0.7559501066666667,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,26,TPR@1%FPR,0.047630025445292615,-0.0100503358989954,0.01,0.13740458015267173,15000,15000
credit_default,random_forest,neg_loss,0.005,26,membership_advantage@1%FPR,0.03763002544529261,-0.0100503358989954,0.01,0.13740458015267173,15000,15000
credit_default,random_forest,neg_loss,0.005,26,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,26,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,27,AUC,0.75616046,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,27,TPR@1%FPR,0.04829262086513995,-0.0100503358989954,0.01,0.15267175572519093,15000,15000
credit_default,random_forest,neg_loss,0.005,27,membership_advantage@1%FPR,0.038292620865139945,-0.0100503358989954,0.01,0.15267175572519093,15000,15000
credit_default,random_forest,neg_loss,0.005,27,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,27,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,28,AUC,0.7550192511111111,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,28,TPR@1%FPR,0.04725606060606061,-0.0100503358989954,0.01,0.12878787878787878,15000,15000
credit_default,random_forest,neg_loss,0.005,28,membership_advantage@1%FPR,0.037256060606060605,-0.0100503358989954,0.01,0.12878787878787878,15000,15000
credit_default,random_forest,neg_loss,0.005,28,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,28,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,29,AUC,0.7559820022222222,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,29,TPR@1%FPR,0.048108854166666666,-0.0100503358989954,0.01,0.1484375000000001,15000,15000
credit_default,random_forest,neg_loss,0.005,29,membership_advantage@1%FPR,0.038108854166666664,-0.0100503358989954,0.01,0.1484375000000001,15000,15000
credit_default,random_forest,neg_loss,0.005,29,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,29,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,30,AUC,0.7557509044444445,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,30,TPR@1%FPR,0.04696743002544529,-0.0100503358989954,0.01,0.12213740458015274,15000,15000
credit_default,random_forest,neg_loss,0.005,30,membership_advantage@1%FPR,0.03696743002544529,-0.0100503358989954,0.01,0.12213740458015274,15000,15000
credit_default,random_forest,neg_loss,0.005,30,TPR@0.1%FPR,0.0048,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.005,30,membership_advantage@0.1%FPR,0.0037999999999999996,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.005,31,AUC,0.755629231111111,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,31,TPR@1%FPR,0.047961323155216284,-0.0100503358989954,0.01,0.14503816793893143,15000,15000
credit_default,random_forest,neg_loss,0.005,31,membership_advantage@1%FPR,0.03796132315521628,-0.0100503358989954,0.01,0.14503816793893143,15000,15000
credit_default,random_forest,neg_loss,0.005,31,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,31,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,32,AUC,0.7557457755555557,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,32,TPR@1%FPR,0.04729872773536896,-0.0100503358989954,0.01,0.12977099236641224,15000,15000
credit_default,random_forest,neg_loss,0.005,32,membership_advantage@1%FPR,0.03729872773536896,-0.0100503358989954,0.01,0.12977099236641224,15000,15000
credit_default,random_forest,neg_loss,0.005,32,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,32,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,33,AUC,0.7559739955555556,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,33,TPR@1%FPR,0.04829262086513995,-0.0100503358989954,0.01,0.15267175572519093,15000,15000
credit_default,random_forest,neg_loss,0.005,33,membership_advantage@1%FPR,0.038292620865139945,-0.0100503358989954,0.01,0.15267175572519093,15000,15000
credit_default,random_forest,neg_loss,0.005,33,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,33,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,34,AUC,0.7568216666666666,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,34,TPR@1%FPR,0.04829262086513995,-0.0100503358989954,0.01,0.15267175572519093,15000,15000
credit_default,random_forest,neg_loss,0.005,34,membership_advantage@1%FPR,0.038292620865139945,-0.0100503358989954,0.01,0.15267175572519093,15000,15000
credit_default,random_forest,neg_loss,0.005,34,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,34,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,35,AUC,0.7554764244444444,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,35,TPR@1%FPR,0.04663613231552163,-0.0100503358989954,0.01,0.11450381679389324,15000,15000
credit_default,random_forest,neg_loss,0.005,35,membership_advantage@1%FPR,0.03663613231552163,-0.0100503358989954,0.01,0.11450381679389324,15000,15000
credit_default,random_forest,neg_loss,0.005,35,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,35,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,36,AUC,0.75551968,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,36,TPR@1%FPR,0.04738604651162791,-0.0100503358989954,0.01,0.13178294573643412,15000,15000
credit_default,random_forest,neg_loss,0.005,36,membership_advantage@1%FPR,0.037386046511627906,-0.0100503358989954,0.01,0.13178294573643412,15000,15000
credit_default,random_forest,neg_loss,0.005,36,TPR@0.1%FPR,0.0048,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.005,36,membership_advantage@0.1%FPR,0.0037999999999999996,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.005,37,AUC,0.7560310244444445,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,37,TPR@1%FPR,0.04901128205128205,-0.0100503358989954,0.01,0.1692307692307692,15000,15000
credit_default,random_forest,neg_loss,0.005,37,membership_advantage@1%FPR,0.03901128205128205,-0.0100503358989954,0.01,0.1692307692307692,15000,15000
credit_default,random_forest,neg_loss,0.005,37,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,37,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.005,38,AUC,0.7556243466666667,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,38,TPR@1%FPR,0.047008205128205124,-0.0100503358989954,0.01,0.12307692307692314,15000,15000
credit_default,random_forest,neg_loss,0.005,38,membership_advantage@1%FPR,0.03700820512820512,-0.0100503358989954,0.01,0.12307692307692314,15000,15000
credit_default,random_forest,neg_loss,0.005,38,TPR@0.1%FPR,0.0048,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.005,38,membership_advantage@0.1%FPR,0.0037999999999999996,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.005,39,AUC,0.7553294666666667,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,39,TPR@1%FPR,0.04767589743589743,-0.0100503358989954,0.01,0.13846153846153844,15000,15000
credit_default,random_forest,neg_loss,0.005,39,membership_advantage@1%FPR,0.03767589743589743,-0.0100503358989954,0.01,0.13846153846153844,15000,15000
credit_default,random_forest,neg_loss,0.005,39,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,39,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,40,AUC,0.7562282044444444,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,40,TPR@1%FPR,0.04738604651162791,-0.0100503358989954,0.01,0.13178294573643412,15000,15000
credit_default,random_forest,neg_loss,0.005,40,membership_advantage@1%FPR,0.037386046511627906,-0.0100503358989954,0.01,0.13178294573643412,15000,15000
credit_default,random_forest,neg_loss,0.005,40,TPR@0.1%FPR,0.0048,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.005,40,membership_advantage@0.1%FPR,0.0037999999999999996,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.005,41,AUC,0.7549866755555555,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,41,TPR@1%FPR,0.04725606060606061,-0.0100503358989954,0.01,0.12878787878787878,15000,15000
credit_default,random_forest,neg_loss,0.005,41,membership_advantage@1%FPR,0.037256060606060605,-0.0100503358989954,0.01,0.12878787878787878,15000,15000
credit_default,random_forest,neg_loss,0.005,41,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.005,41,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.005,42,AUC,0.7562082133333334,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,42,TPR@1%FPR,0.04800974358974359,-0.0100503358989954,0.01,0.14615384615384627,15000,15000
credit_default,random_forest,neg_loss,0.005,42,membership_advantage@1%FPR,0.038009743589743586,-0.0100503358989954,0.01,0.14615384615384627,15000,15000
credit_default,random_forest,neg_loss,0.005,42,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,42,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.005,43,AUC,0.7553061111111111,,,,15000,15000
credit_default,random_forest,neg_loss,0.005,43,TPR@1%FPR,0.04814427860696517,-0.0100503358989954,0.01,0.14925373134328365,15000,15000
