dataset,model,attack_score,target_fpr,threshold,empirical_fpr,tie_fraction,confidence,method,member_successes_effective,n_members,nonmember_false_positives_effective,n_nonmembers,metric,point,ci_lower,ci_upper,ci_width
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,0.01,2.384188175201416,0.01,0.0058737864077669745,0.95,fixed_threshold_wilson,292.8678640776699,24421,244.21,24421,TPR@1%FPR,0.01199245993520617,0.010701949853760469,0.013436474461911646,0.0027345246081511773
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,0.01,2.384188175201416,0.01,0.0058737864077669745,0.95,fixed_threshold_wilson,292.8678640776699,24421,244.21,24421,membership_advantage@1%FPR,0.0019924599352061697,0.0007019498537604689,0.003436474461911646,0.0027345246081511773
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,0.001,2.384737968444824,0.001,0.10049794238683127,0.95,fixed_threshold_wilson,30.144403292181067,24421,24.421,24421,TPR@0.1%FPR,0.0012343640019729359,0.0008655380857590707,0.0017600783594152948,0.0008945402736562241
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,0.001,2.384737968444824,0.001,0.10049794238683127,0.95,fixed_threshold_wilson,30.144403292181067,24421,24.421,24421,membership_advantage@0.1%FPR,0.00023436400197293585,-0.00013446191424092927,0.0007600783594152948,0.0008945402736562241
