dataset,model,attack_score,sample_size,metric,n_repeats,mean,std,p025,median,p975,interval_width,min,max,instability_note
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,500,AUC,200,0.6193464799999999,0.017754421067067594,0.58506425,0.619626,0.6551951500000001,0.07013090000000011,0.564856,0.670882,
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,500,TPR@0.1%FPR,200,0.0017847853535353537,0.002015043576368187,0.00033214285714285713,0.0011666666666666665,0.008025000000000006,0.007692857142857149,0.0,0.014714285714285714,severe_tail_resolution_warning: expected false positives < 1
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,500,TPR@1%FPR,200,0.013400051948051947,0.007986499727412359,0.003321428571428572,0.011666666666666667,0.034,0.03067857142857143,0.0,0.044,
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,500,membership_advantage@0.1%FPR,200,0.0007847853535353535,0.0020150435763681865,-0.0006678571428571429,0.00016666666666666653,0.007025000000000006,0.007692857142857149,-0.001,0.013714285714285714,severe_tail_resolution_warning: expected false positives < 1
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,500,membership_advantage@1%FPR,200,0.0034000519480519476,0.007986499727412359,-0.006678571428571428,0.001666666666666667,0.024,0.03067857142857143,-0.01,0.033999999999999996,
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,1000,AUC,200,0.6174014175,0.012090427944092808,0.5948381625,0.6173645,0.641210925,0.0463727625,0.5752735,0.650599,
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,1000,TPR@0.1%FPR,200,0.0013336108891108891,0.0006587428126161357,0.0005618990384615385,0.0011742424242424242,0.003143452380952381,0.0025815533424908424,0.000375,0.004666666666666666,tail_resolution_warning: expected false positives < 5
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,1000,TPR@1%FPR,200,0.012615721112221112,0.004795010900447015,0.005618990384615385,0.011793706293706293,0.023330000000000004,0.017711009615384618,0.00375,0.028714285714285713,
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,1000,membership_advantage@0.1%FPR,200,0.0003336108891108891,0.0006587428126161357,-0.00043810096153846156,0.0001742424242424242,0.002143452380952381,0.0025815533424908424,-0.000625,0.003666666666666666,tail_resolution_warning: expected false positives < 5
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,1000,membership_advantage@1%FPR,200,0.0026157211122211123,0.004795010900447015,-0.004381009615384616,0.0017937062937062936,0.013330000000000005,0.01771100961538462,-0.00625,0.01871428571428571,
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,2500,AUC,200,0.6176765736000001,0.007883843960819101,0.6031464240000001,0.61763188,0.633423274,0.03027684999999991,0.59858224,0.63633456,
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,2500,TPR@0.1%FPR,200,0.0012783566030470216,0.00035172266349428865,0.0006999999999999999,0.0012366666666666667,0.0020015625000000003,0.0013015625000000004,0.0005897435897435898,0.0024666666666666665,tail_resolution_warning: expected false positives < 5
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,2500,TPR@1%FPR,200,0.012348275067871409,0.0031225796258694902,0.007,0.012,0.01923987012987013,0.012239870129870132,0.005897435897435898,0.02226666666666667,
adult_income,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,2500,membership_advantage@0.1%FPR,200,0.0002783566030470217,0.00035172266349428865,-0.00030000000000000014,0.0002366666666666666,0.0010015625000000003,0.0013015625000000004,-0.00041025641025641023,0.0014666666666666665,tail_resolution_warning: expected false positives < 5
