group,score,n,mean,std,min,p25,median,p75,max
member,neg_loss,50883,-0.3107348084449768,0.6473360657691956,-27.63102149963379,-0.16840645670890808,-0.09289593994617462,-0.05350932106375694,0.0
member,confidence,50883,0.8947253227233887,0.08013955503702164,0.5002903342247009,0.8651211261749268,0.9153164625167847,0.9489306211471558,1.0
member,neg_entropy,50883,-0.3062533736228943,0.14460287988185883,-0.6931470036506653,-0.3955570459365845,-0.29006171226501465,-0.20165207982063293,-2.7631020735330303e-11
member,modified_entropy,50883,-0.4031517207622528,1.202795386314392,-55.26206588745117,-0.052202530205249786,-0.016481908038258553,-0.005575980991125107,-1.999933577551698e-24
nonmember,neg_loss,50883,-0.3471195101737976,0.7710679769515991,-27.63102149963379,-0.17862507700920105,-0.09576041996479034,-0.054258543998003006,0.0
nonmember,confidence,50883,0.8945255875587463,0.080518439412117,0.5003710985183716,0.8643896579742432,0.9153870940208435,0.9494043588638306,1.0
nonmember,neg_entropy,50883,-0.30645912885665894,0.14504486322402954,-0.6931469440460205,-0.3969143033027649,-0.28989359736442566,-0.20026543736457825,-2.7631020735330303e-11
nonmember,modified_entropy,50883,-0.4758540093898773,1.4721637964248657,-55.26206588745117,-0.05843918025493622,-0.0174893606454134,-0.0057310923002660275,-1.999933577551698e-24
