dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,9,membership_advantage@0.1%FPR,0.034,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,10,AUC,0.734368,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,10,TPR@1%FPR,0.04,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,10,membership_advantage@1%FPR,0.03,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,10,TPR@0.1%FPR,0.007,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,10,membership_advantage@0.1%FPR,0.006,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,11,AUC,0.7508159999999999,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,11,TPR@1%FPR,0.05,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,11,membership_advantage@1%FPR,0.04,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,11,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,11,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,12,AUC,0.77732,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,12,TPR@1%FPR,0.08066666666666666,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,12,membership_advantage@1%FPR,0.07066666666666667,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,12,TPR@0.1%FPR,0.007,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,12,membership_advantage@0.1%FPR,0.006,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,13,AUC,0.713152,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,13,TPR@1%FPR,0.0525,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,13,membership_advantage@1%FPR,0.042499999999999996,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,13,TPR@0.1%FPR,0.003,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,13,membership_advantage@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,14,AUC,0.7475759999999999,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,14,TPR@1%FPR,0.056,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,14,membership_advantage@1%FPR,0.046,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,14,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,14,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,15,AUC,0.7491040000000001,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,15,TPR@1%FPR,0.01,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,15,membership_advantage@1%FPR,0.0,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,15,TPR@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,15,membership_advantage@0.1%FPR,0.0,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,16,AUC,0.781776,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,16,TPR@1%FPR,0.09,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,16,membership_advantage@1%FPR,0.08,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,16,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,16,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,17,AUC,0.765,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,17,TPR@1%FPR,0.03666666666666667,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,17,membership_advantage@1%FPR,0.026666666666666665,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,17,TPR@0.1%FPR,0.021666666666666667,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,17,membership_advantage@0.1%FPR,0.020666666666666667,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,18,AUC,0.7611359999999999,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,18,TPR@1%FPR,0.128,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,18,membership_advantage@1%FPR,0.11800000000000001,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,18,TPR@0.1%FPR,0.08700000000000001,0.25
