dataset,model,attack_score,target_fpr,threshold,empirical_fpr,tie_fraction,confidence,method,member_successes_effective,n_members,nonmember_false_positives_effective,n_nonmembers,metric,point,ci_lower,ci_upper,ci_width
credit_default,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,0.01,2.1213722229003906,0.01,0.646551724137931,0.95,fixed_threshold_wilson,133.83620689655172,15000,150.0,15000,TPR@1%FPR,0.008922413793103448,0.007538229161935471,0.010558061268684598,0.003019832106749127
credit_default,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,0.01,2.1213722229003906,0.01,0.646551724137931,0.95,fixed_threshold_wilson,133.83620689655172,15000,150.0,15000,membership_advantage@1%FPR,-0.0010775862068965521,-0.0024617708380645295,0.0005580612686845975,0.003019832106749127
credit_default,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,0.001,2.1213722229003906,0.001,0.06465517241379311,0.95,fixed_threshold_wilson,13.383620689655173,15000,15.000000000000002,15000,TPR@0.1%FPR,0.0008922413793103448,0.0005254907545270171,0.001514566805665992,0.0009890760511389748
credit_default,random_forest_shadow_lira_like_neg_loss,shadow_lira_like_neg_loss,0.001,2.1213722229003906,0.001,0.06465517241379311,0.95,fixed_threshold_wilson,13.383620689655173,15000,15.000000000000002,15000,membership_advantage@0.1%FPR,-0.00010775862068965517,-0.0004745092454729829,0.000514566805665992,0.0009890760511389748
