group,score,n,mean,std,min,p25,median,p75,max
member,neg_loss,50883,-0.07634168118238449,0.11233892291784286,-0.6161861419677734,-0.06187540292739868,-0.035627178847789764,-0.02020270749926567,0.0
member,confidence,50883,0.931858479976654,0.0915321484208107,0.5400000214576721,0.9399999976158142,0.9649999737739563,0.9800000190734863,1.0
member,neg_entropy,50883,-0.2030436396598816,0.16393227875232697,-0.6899437308311462,-0.22696752846240997,-0.1517144739627838,-0.09803911298513412,-2.7631020735330303e-11
member,modified_entropy,50883,-0.030946489423513412,0.07976434379816055,-0.5668912529945374,-0.007425048388540745,-0.0024939023423939943,-0.0008081083069555461,-1.999933577551698e-24
nonmember,neg_loss,50883,-0.3346239924430847,0.6813756227493286,-27.63102149963379,-0.16841864585876465,-0.10536051541566849,-0.06187540292739868,0.0
nonmember,confidence,50883,0.8944787979125977,0.0635824054479599,0.5,0.8650000095367432,0.9049999713897705,0.9399999976158142,1.0
nonmember,neg_entropy,50883,-0.31706470251083374,0.12275900691747665,-0.6931471824645996,-0.3957821726799011,-0.3139558434486389,-0.22696752846240997,-2.7631020735330303e-11
nonmember,modified_entropy,50883,-0.4459930658340454,1.2786481380462646,-55.26206588745117,-0.05220978334546089,-0.021072102710604668,-0.007425048388540745,-1.999933577551698e-24
