dataset,model,attack_score,sample_size,metric,n_repeats,mean,std,p025,median,p975,interval_width,min,max,instability_note
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,AUC,200,0.7558974799999999,0.020152119829878662,0.7205777999999999,0.755872,0.7978346,0.07725680000000001,0.697664,0.8017679999999999,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,TPR@0.1%FPR,200,0.012875166666666668,0.016181195787843106,0.00099375,0.005291666666666667,0.059075000000000016,0.058081250000000015,0.0,0.0845,severe_tail_resolution_warning: expected false positives < 1
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,TPR@1%FPR,200,0.05511464285714286,0.03180301483190885,0.013983333333333334,0.048,0.128,0.11401666666666667,0.0033333333333333335,0.19399999999999998,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,membership_advantage@0.1%FPR,200,0.011875166666666668,0.016181195787843106,-6.249999999999867e-06,0.004291666666666667,0.058075000000000015,0.058081250000000015,-0.001,0.0835,severe_tail_resolution_warning: expected false positives < 1
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,membership_advantage@1%FPR,200,0.04511464285714286,0.03180301483190885,0.0039833333333333335,0.038,0.11800000000000001,0.11401666666666667,-0.006666666666666666,0.18399999999999997,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,500,AUC,200,0.75400599,0.015013173552600479,0.7252763,0.753304,0.78319805,0.057921749999999994,0.714878,0.793708,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,500,TPR@0.1%FPR,200,0.008656750000000001,0.007902072168054058,0.001,0.005,0.027,0.026,0.0006666666666666666,0.0366,severe_tail_resolution_warning: expected false positives < 1
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,500,TPR@1%FPR,200,0.04959160317460318,0.02059558099836214,0.02,0.04733333333333334,0.094,0.074,0.008333333333333333,0.15,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,500,membership_advantage@0.1%FPR,200,0.007656750000000001,0.007902072168054058,0.0,0.004,0.026,0.026,-0.0003333333333333334,0.0356,severe_tail_resolution_warning: expected false positives < 1
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,500,membership_advantage@1%FPR,200,0.039591603174603175,0.02059558099836214,0.01,0.03733333333333333,0.084,0.07400000000000001,-0.001666666666666667,0.13999999999999999,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,1000,AUC,200,0.7561504500000001,0.010451374350008712,0.7373657125,0.7558977499999999,0.7743603375,0.03699462499999995,0.7248605,0.7801925000000001,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,1000,TPR@0.1%FPR,200,0.007072386904761905,0.005704240853130589,0.0017950000000000002,0.004999999999999999,0.022675000000000004,0.020880000000000003,0.00125,0.037,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,1000,TPR@1%FPR,200,0.04813063321890528,0.013690487420156862,0.027912500000000003,0.046551515151515156,0.07970000000000001,0.0517875,0.0195,0.108,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,1000,membership_advantage@0.1%FPR,200,0.006072386904761905,0.005704240853130589,0.000795,0.003999999999999999,0.021675000000000003,0.020880000000000003,0.00025,0.036,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,1000,membership_advantage@1%FPR,200,0.03813063321890528,0.013690487420156864,0.017912500000000005,0.036551515151515154,0.06970000000000001,0.05178750000000001,0.0095,0.098,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,2500,AUC,200,0.7553602388,0.006015204972050536,0.7446244399999999,0.754686,0.767528572,0.022904132000000077,0.73634856,0.7703812800000001,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,2500,TPR@0.1%FPR,200,0.005614818451156686,0.002601482222546622,0.00254527972027972,0.0050625,0.012358333333333341,0.00981305361305362,0.0018181818181818182,0.022685714285714285,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,2500,TPR@1%FPR,200,0.04801182569369658,0.0074594452125856464,0.035274315789473674,0.048648717948717946,0.06399901960784316,0.02872470381836948,0.03225,0.07042105263157895,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,2500,membership_advantage@0.1%FPR,200,0.004614818451156687,0.0026014822225466218,0.00154527972027972,0.0040625,0.01135833333333334,0.00981305361305362,0.0008181818181818182,0.021685714285714284,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,2500,membership_advantage@1%FPR,200,0.03801182569369658,0.0074594452125856464,0.025274315789473676,0.038648717948717944,0.053999019607843146,0.02872470381836947,0.02225,0.06042105263157895,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,5000,AUC,200,0.7558546863,0.0036093349983928446,0.7489418624999999,0.75585021,0.763549622,0.01460775950000004,0.74664854,0.7657985400000001,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,5000,TPR@0.1%FPR,200,0.005031632374269177,0.0013631813638590032,0.0032250000000000004,0.0048125,0.008226666666666669,0.005001666666666668,0.0029,0.0125,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,5000,TPR@1%FPR,200,0.04772370958202643,0.004971753859021524,0.0386543984962406,0.04749612015018774,0.056390232263513515,0.01773583376727292,0.03432105263157895,0.065,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,5000,membership_advantage@0.1%FPR,200,0.0040316323742691776,0.0013631813638590032,0.0022250000000000004,0.0038125,0.0072266666666666686,0.005001666666666668,0.0018999999999999998,0.0115,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,5000,membership_advantage@1%FPR,200,0.03772370958202643,0.004971753859021524,0.0286543984962406,0.03749612015018773,0.04639023226351351,0.017735833767272915,0.024321052631578945,0.055,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,10000,AUC,200,0.7555460206500001,0.0019016516587352962,0.752086423625,0.7554934525,0.759625449125,0.007539025499999963,0.751066255,0.760772525,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,10000,TPR@0.1%FPR,200,0.004898324575885932,0.0006151561942439668,0.003860297619047619,0.004827586206896552,0.006253125000000001,0.0023928273809523818,0.003694444444444444,0.007,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,10000,TPR@1%FPR,200,0.047421905637473054,0.002614668771292626,0.04292391582150101,0.04723259803921569,0.053020130593688715,0.010096214772187702,0.04146263736263736,0.05438048780487805,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,10000,membership_advantage@0.1%FPR,200,0.003898324575885932,0.0006151561942439667,0.002860297619047619,0.003827586206896552,0.005253125000000001,0.0023928273809523818,0.002694444444444444,0.006,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,10000,membership_advantage@1%FPR,200,0.037421905637473045,0.002614668771292626,0.03292391582150101,0.037232598039215685,0.04302013059368871,0.010096214772187702,0.03146263736263736,0.04438048780487805,
