dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,6,TPR@1%FPR,0.216,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,6,membership_advantage@1%FPR,0.206,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,6,TPR@0.1%FPR,0.0,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,6,membership_advantage@0.1%FPR,-0.001,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,7,AUC,0.7365440000000001,
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,7,TPR@1%FPR,0.06,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,7,membership_advantage@1%FPR,0.049999999999999996,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,7,TPR@0.1%FPR,0.004,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,7,membership_advantage@0.1%FPR,0.003,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,7,AUC,0.7267919999999999,
adult_income,random_forest_reference_centered,ref_logit_margin,250,7,TPR@1%FPR,0.048,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,7,membership_advantage@1%FPR,0.038,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,7,TPR@0.1%FPR,0.028,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,7,membership_advantage@0.1%FPR,0.027,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,7,AUC,0.7793920000000001,
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,7,TPR@1%FPR,0.192,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,7,membership_advantage@1%FPR,0.182,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,7,TPR@0.1%FPR,0.04,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,7,membership_advantage@0.1%FPR,0.039,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,8,AUC,0.740896,
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,8,TPR@1%FPR,0.184,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,8,membership_advantage@1%FPR,0.174,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,8,TPR@0.1%FPR,0.0,0.25
