dataset,model,attack_score,metric,point,ci_lower,ci_upper,ci_width,confidence,n_bootstrap,n_members,n_nonmembers
covertype,extra_trees,modified_entropy,membership_advantage@0.1%FPR,0.02062307406029029,0.020230001064381477,0.021001904970759783,0.0007719039063783066,0.95,50,290506,290506
covertype,small_mlp,neg_loss,AUC,0.5025561758802571,0.5012213366828675,0.5045753410209887,0.0033540043381211637,0.95,50,290506,290506
covertype,small_mlp,neg_loss,TPR@1%FPR,0.010671242590514482,0.010097467866412397,0.011100570211974968,0.0010031023455625704,0.95,50,290506,290506
covertype,small_mlp,neg_loss,membership_advantage@1%FPR,0.0006712425905144818,0.0002284422123237845,0.00133765481607953,0.0011092126037557455,0.95,50,290506,290506
covertype,small_mlp,neg_loss,TPR@0.1%FPR,0.0011359773371104815,0.0009683106641866233,0.0013027895927601812,0.0003344789285735578,0.95,50,290506,290506
covertype,small_mlp,neg_loss,membership_advantage@0.1%FPR,0.00013597733711048147,1.4082256870313943e-05,0.0003261396103896106,0.00031205735351929665,0.95,50,290506,290506
covertype,small_mlp,confidence,AUC,0.5006677984841903,0.4992213514217812,0.502477586384768,0.003256234962986826,0.95,50,290506,290506
covertype,small_mlp,confidence,TPR@1%FPR,0.010638437760321647,0.010101617092245944,0.011078982017583113,0.0009773649253371694,0.95,50,290506,290506
covertype,small_mlp,confidence,membership_advantage@1%FPR,0.0006384377603216463,0.0002089593674485202,0.0012834592917185875,0.0010744999242700672,0.95,50,290506,290506
covertype,small_mlp,confidence,TPR@0.1%FPR,0.001135593220338983,0.0009695879518072289,0.0012933390479119926,0.00032375109610476374,0.95,50,290506,290506
covertype,small_mlp,confidence,membership_advantage@0.1%FPR,0.000135593220338983,1.10287511230907e-05,0.0003192791411042947,0.000308250389981204,0.95,50,290506,290506
covertype,small_mlp,neg_entropy,AUC,0.5008506313664012,0.49940255288714797,0.5025503814282875,0.0031478285411394857,0.95,50,290506,290506
covertype,small_mlp,neg_entropy,TPR@1%FPR,0.010619402008908594,0.01009634912876154,0.011062938459102393,0.0009665893303408522,0.95,50,290506,290506
covertype,small_mlp,neg_entropy,membership_advantage@1%FPR,0.0006194020089085941,0.0002259505827762596,0.001217582425147845,0.0009916318423715852,0.95,50,290506,290506
covertype,small_mlp,neg_entropy,TPR@0.1%FPR,0.001043007717568656,0.0008515314657872816,0.0012192519259498942,0.00036772046016261264,0.95,50,290506,290506
covertype,small_mlp,neg_entropy,membership_advantage@0.1%FPR,4.300771756865604e-05,-0.00012067220642602909,0.00021546542928545367,0.0003361376357114828,0.95,50,290506,290506
covertype,small_mlp,modified_entropy,AUC,0.5025407797375925,0.5012335618729225,0.5046024115632742,0.003368849690351783,0.95,50,290506,290506
covertype,small_mlp,modified_entropy,TPR@1%FPR,0.010695131942197407,0.010121047413822777,0.011124469029899555,0.0010034216160767773,0.95,50,290506,290506
covertype,small_mlp,modified_entropy,membership_advantage@1%FPR,0.0006951319421974068,0.0002268972069423691,0.001324206728948799,0.00109730952200643,0.95,50,290506,290506
covertype,small_mlp,modified_entropy,TPR@0.1%FPR,0.0010567767963484403,0.0008496382174550612,0.001225017727688929,0.00037537951023386776,0.95,50,290506,290506
covertype,small_mlp,modified_entropy,membership_advantage@0.1%FPR,5.6776796348440234e-05,-0.00011722993673108304,0.0002238989900380715,0.00034112892676915453,0.95,50,290506,290506
adult_income,logistic_regression,neg_loss,AUC,0.5044702824897707,0.4999518044117728,0.5093322069861551,0.00938040257438233,0.95,50,24421,24421
adult_income,logistic_regression,neg_loss,TPR@1%FPR,0.009786659022972032,0.007943982637893617,0.01114204987510749,0.0031980672372138724,0.95,50,24421,24421
adult_income,logistic_regression,neg_loss,membership_advantage@1%FPR,-0.0002133409770279683,-0.0018553703779534008,0.0009321895090291139,0.0027875598869825146,0.95,50,24421,24421
adult_income,logistic_regression,neg_loss,TPR@0.1%FPR,0.0014310347651611318,0.0008791826892652003,0.0019671341604902888,0.0010879514712250884,0.95,50,24421,24421
adult_income,logistic_regression,neg_loss,membership_advantage@0.1%FPR,0.0004310347651611318,-0.0001297828476752354,0.0009325727601244829,0.0010623556077997182,0.95,50,24421,24421
adult_income,logistic_regression,confidence,AUC,0.503212069763477,0.4986920344915109,0.5085096406669796,0.009817606175468674,0.95,50,24421,24421
adult_income,logistic_regression,confidence,TPR@1%FPR,0.009622865566520618,0.007880512673518693,0.011037631546619712,0.003157118873101019,0.95,50,24421,24421
adult_income,logistic_regression,confidence,membership_advantage@1%FPR,-0.00037713443347938205,-0.0019464804881045002,0.0008052495802792672,0.0027517300683837674,0.95,50,24421,24421
adult_income,logistic_regression,confidence,TPR@0.1%FPR,0.0009624999999999999,0.0008032485177865614,0.0011851281075596143,0.000381879589773053,0.95,50,24421,24421
adult_income,logistic_regression,confidence,membership_advantage@0.1%FPR,-3.75000000000001e-05,-0.00017346491228070174,0.0001525068027210885,0.00032597171500179024,0.95,50,24421,24421
adult_income,logistic_regression,neg_entropy,AUC,0.5032127396325021,0.49869229422295513,0.5085095026270109,0.009817208404055755,0.95,50,24421,24421
adult_income,logistic_regression,neg_entropy,TPR@1%FPR,0.009622865566520618,0.007880512673518693,0.011037631546619712,0.003157118873101019,0.95,50,24421,24421
adult_income,logistic_regression,neg_entropy,membership_advantage@1%FPR,-0.00037713443347938205,-0.0019464804881045002,0.0008052495802792672,0.0027517300683837674,0.95,50,24421,24421
adult_income,logistic_regression,neg_entropy,TPR@0.1%FPR,0.0014310347651611318,0.0008791826892652003,0.0019671341604902888,0.0010879514712250884,0.95,50,24421,24421
adult_income,logistic_regression,neg_entropy,membership_advantage@0.1%FPR,0.0004310347651611318,-0.0001297828476752354,0.0009325727601244829,0.0010623556077997182,0.95,50,24421,24421
adult_income,logistic_regression,modified_entropy,AUC,0.5044698934794732,0.4999519087486942,0.5093301814497787,0.009378272701084489,0.95,50,24421,24421
adult_income,logistic_regression,modified_entropy,TPR@1%FPR,0.009786659022972032,0.007943982637893617,0.01114204987510749,0.0031980672372138724,0.95,50,24421,24421
adult_income,logistic_regression,modified_entropy,membership_advantage@1%FPR,-0.0002133409770279683,-0.0018553703779534008,0.0009321895090291139,0.0027875598869825146,0.95,50,24421,24421
adult_income,logistic_regression,modified_entropy,TPR@0.1%FPR,0.000975206611570248,0.000777127659574468,0.0013711948529411765,0.0005940671933667085,0.95,50,24421,24421
adult_income,logistic_regression,modified_entropy,membership_advantage@0.1%FPR,-2.4793388429752072e-05,-0.00018132243556478125,0.00023387228631120002,0.00041519472187598127,0.95,50,24421,24421
adult_income,random_forest,neg_loss,AUC,0.6286392984362937,0.624342093837966,0.6339587919983419,0.009616698160375914,0.95,50,24421,24421
adult_income,random_forest,neg_loss,TPR@1%FPR,0.014147345612134344,0.013787698412698411,0.014563091939881524,0.0007753935271831124,0.95,50,24421,24421
adult_income,random_forest,neg_loss,membership_advantage@1%FPR,0.004147345612134343,0.0036858223606691266,0.004576726393799566,0.000890904033130439,0.95,50,24421,24421
adult_income,random_forest,neg_loss,TPR@0.1%FPR,0.0014147345612134344,0.001369687025054567,0.001459087804430205,8.940077937563792e-05,0.95,50,24421,24421
adult_income,random_forest,neg_loss,membership_advantage@0.1%FPR,0.0004147345612134344,0.0003660892180329004,0.00046224910402905547,9.615988599615509e-05,0.95,50,24421,24421
adult_income,random_forest,confidence,AUC,0.6129102254225638,0.607647758632243,0.6171982393591796,0.00955048072693665,0.95,50,24421,24421
adult_income,random_forest,confidence,TPR@1%FPR,0.01409846685381127,0.013736942373452578,0.014515486725663718,0.0007785443522111395,0.95,50,24421,24421
adult_income,random_forest,confidence,membership_advantage@1%FPR,0.00409846685381127,0.0036348102526537625,0.004519752191697098,0.000884941939043335,0.95,50,24421,24421
adult_income,random_forest,confidence,TPR@0.1%FPR,0.001409846685381127,0.0013648292814091312,0.00145416106112019,8.933177971105874e-05,0.95,50,24421,24421
adult_income,random_forest,confidence,membership_advantage@0.1%FPR,0.000409846685381127,0.00036169080535610143,0.00045686110384834364,9.51702984922422e-05,0.95,50,24421,24421
adult_income,random_forest,neg_entropy,AUC,0.6129102254225638,0.607647758632243,0.6171982393591796,0.00955048072693665,0.95,50,24421,24421
adult_income,random_forest,neg_entropy,TPR@1%FPR,0.01409846685381127,0.013736942373452578,0.014515486725663718,0.0007785443522111395,0.95,50,24421,24421
adult_income,random_forest,neg_entropy,membership_advantage@1%FPR,0.00409846685381127,0.0036348102526537625,0.004519752191697098,0.000884941939043335,0.95,50,24421,24421
adult_income,random_forest,neg_entropy,TPR@0.1%FPR,0.001409846685381127,0.0013648292814091312,0.00145416106112019,8.933177971105874e-05,0.95,50,24421,24421
adult_income,random_forest,neg_entropy,membership_advantage@0.1%FPR,0.000409846685381127,0.00036169080535610143,0.00045686110384834364,9.51702984922422e-05,0.95,50,24421,24421
adult_income,random_forest,modified_entropy,AUC,0.6286392984362937,0.624342093837966,0.6339587919983419,0.009616698160375914,0.95,50,24421,24421
adult_income,random_forest,modified_entropy,TPR@1%FPR,0.014147345612134344,0.013787698412698411,0.014563091939881524,0.0007753935271831124,0.95,50,24421,24421
adult_income,random_forest,modified_entropy,membership_advantage@1%FPR,0.004147345612134343,0.0036858223606691266,0.004576726393799566,0.000890904033130439,0.95,50,24421,24421
adult_income,random_forest,modified_entropy,TPR@0.1%FPR,0.0014147345612134344,0.001369687025054567,0.001459087804430205,8.940077937563792e-05,0.95,50,24421,24421
adult_income,random_forest,modified_entropy,membership_advantage@0.1%FPR,0.0004147345612134344,0.0003660892180329004,0.00046224910402905547,9.615988599615509e-05,0.95,50,24421,24421
adult_income,hist_gradient_boosting,neg_loss,AUC,0.5116927139047024,0.5069597370577787,0.5166433007016684,0.00968356364388967,0.95,50,24421,24421
adult_income,hist_gradient_boosting,neg_loss,TPR@1%FPR,0.009724144520426409,0.007746076919227077,0.01230191228860407,0.004555835369376993,0.95,50,24421,24421
adult_income,hist_gradient_boosting,neg_loss,membership_advantage@1%FPR,-0.0002758554795735911,-0.0017321785894653507,0.002056570165021907,0.0037887487544872576,0.95,50,24421,24421
adult_income,hist_gradient_boosting,neg_loss,TPR@0.1%FPR,0.0006551738258056591,0.0003368002948282217,0.0011307458744523155,0.0007939455796240938,0.95,50,24421,24421
adult_income,hist_gradient_boosting,neg_loss,membership_advantage@0.1%FPR,-0.0003448261741943409,-0.0005813029769460709,0.00026018590557307233,0.0008414888825191433,0.95,50,24421,24421
adult_income,hist_gradient_boosting,confidence,AUC,0.5055625068696159,0.5008552217844037,0.5102802762015366,0.009425054417132928,0.95,50,24421,24421
adult_income,hist_gradient_boosting,confidence,TPR@1%FPR,0.009724144520426409,0.007746076919227077,0.012302557225338847,0.00455648030611177,0.95,50,24421,24421
adult_income,hist_gradient_boosting,confidence,membership_advantage@1%FPR,-0.0002758554795735911,-0.0017321785894653507,0.002056570165021907,0.0037887487544872576,0.95,50,24421,24421
adult_income,hist_gradient_boosting,confidence,TPR@0.1%FPR,0.0006551738258056591,0.0003368002948282217,0.0011307458744523155,0.0007939455796240938,0.95,50,24421,24421
adult_income,hist_gradient_boosting,confidence,membership_advantage@0.1%FPR,-0.0003448261741943409,-0.0005813029769460709,0.00026018590557307233,0.0008414888825191433,0.95,50,24421,24421
adult_income,hist_gradient_boosting,neg_entropy,AUC,0.5055625328595279,0.5008552548377031,0.5102803610460239,0.009425106208320821,0.95,50,24421,24421
adult_income,hist_gradient_boosting,neg_entropy,TPR@1%FPR,0.009724144520426409,0.007746076919227077,0.01230191228860407,0.004555835369376993,0.95,50,24421,24421
adult_income,hist_gradient_boosting,neg_entropy,membership_advantage@1%FPR,-0.0002758554795735911,-0.0017321785894653507,0.002056570165021907,0.0037887487544872576,0.95,50,24421,24421
adult_income,hist_gradient_boosting,neg_entropy,TPR@0.1%FPR,0.0006551738258056591,0.0003368002948282217,0.0011307458744523155,0.0007939455796240938,0.95,50,24421,24421
adult_income,hist_gradient_boosting,neg_entropy,membership_advantage@0.1%FPR,-0.0003448261741943409,-0.0005813029769460709,0.00026018590557307233,0.0008414888825191433,0.95,50,24421,24421
adult_income,hist_gradient_boosting,modified_entropy,AUC,0.5116927139047025,0.5069597404113158,0.5166433003243955,0.009683559913079787,0.95,50,24421,24421
adult_income,hist_gradient_boosting,modified_entropy,TPR@1%FPR,0.009724144520426409,0.007746076919227077,0.01230191228860407,0.004555835369376993,0.95,50,24421,24421
adult_income,hist_gradient_boosting,modified_entropy,membership_advantage@1%FPR,-0.0002758554795735911,-0.0017321785894653507,0.002056570165021907,0.0037887487544872576,0.95,50,24421,24421
adult_income,hist_gradient_boosting,modified_entropy,TPR@0.1%FPR,0.0006551738258056591,0.0003368002948282217,0.0011307458744523155,0.0007939455796240938,0.95,50,24421,24421
adult_income,hist_gradient_boosting,modified_entropy,membership_advantage@0.1%FPR,-0.0003448261741943409,-0.0005813029769460709,0.00026018590557307233,0.0008414888825191433,0.95,50,24421,24421
adult_income,extra_trees,neg_loss,AUC,0.8696655061924982,0.867268939863822,0.872621830211422,0.005352890347600003,0.95,50,24421,24421
adult_income,extra_trees,neg_loss,TPR@1%FPR,0.038376551940908374,0.03759672217713609,0.039201776321835684,0.0016050541446995942,0.95,50,24421,24421
adult_income,extra_trees,neg_loss,membership_advantage@1%FPR,0.028376551940908372,0.02754088361335576,0.029063171701727175,0.0015222880883714145,0.95,50,24421,24421
adult_income,extra_trees,neg_loss,TPR@0.1%FPR,0.0038376551940908373,0.003746069373214305,0.0038845610966849716,0.00013849172347066676,0.95,50,24421,24421
adult_income,extra_trees,neg_loss,membership_advantage@0.1%FPR,0.0028376551940908373,0.002778536390376399,0.002903611081878844,0.0001250746915024449,0.95,50,24421,24421
adult_income,extra_trees,confidence,AUC,0.8679524347920607,0.8652523470772813,0.870702725794819,0.005450378717537729,0.95,50,24421,24421
adult_income,extra_trees,confidence,TPR@1%FPR,0.037882407694694385,0.03715716990741848,0.038670348376880444,0.0015131784694619663,0.95,50,24421,24421
adult_income,extra_trees,confidence,membership_advantage@1%FPR,0.027882407694694383,0.026995787455340006,0.028579639871546537,0.0015838524162065312,0.95,50,24421,24421
adult_income,extra_trees,confidence,TPR@0.1%FPR,0.0037882407694694387,0.0037020180410105765,0.0038400554365993125,0.00013803739558873596,0.95,50,24421,24421
adult_income,extra_trees,confidence,membership_advantage@0.1%FPR,0.0027882407694694387,0.0027280359582877306,0.0028546284290297884,0.00012659247074205777,0.95,50,24421,24421
adult_income,extra_trees,neg_entropy,AUC,0.8679524347920607,0.8652523470772813,0.870702725794819,0.005450378717537729,0.95,50,24421,24421
adult_income,extra_trees,neg_entropy,TPR@1%FPR,0.037882407694694385,0.03715716990741848,0.038670348376880444,0.0015131784694619663,0.95,50,24421,24421
adult_income,extra_trees,neg_entropy,membership_advantage@1%FPR,0.027882407694694383,0.026995787455340006,0.028579639871546537,0.0015838524162065312,0.95,50,24421,24421
adult_income,extra_trees,neg_entropy,TPR@0.1%FPR,0.0037882407694694387,0.0037020180410105765,0.0038400554365993125,0.00013803739558873596,0.95,50,24421,24421
adult_income,extra_trees,neg_entropy,membership_advantage@0.1%FPR,0.0027882407694694387,0.0027280359582877306,0.0028546284290297884,0.00012659247074205777,0.95,50,24421,24421
adult_income,extra_trees,modified_entropy,AUC,0.8696655061924982,0.867268939863822,0.872621830211422,0.005352890347600003,0.95,50,24421,24421
adult_income,extra_trees,modified_entropy,TPR@1%FPR,0.038376551940908374,0.03759672217713609,0.039201776321835684,0.0016050541446995942,0.95,50,24421,24421
adult_income,extra_trees,modified_entropy,membership_advantage@1%FPR,0.028376551940908372,0.02754088361335576,0.029063171701727175,0.0015222880883714145,0.95,50,24421,24421
adult_income,extra_trees,modified_entropy,TPR@0.1%FPR,0.0038376551940908373,0.003746069373214305,0.0038845610966849716,0.00013849172347066676,0.95,50,24421,24421
adult_income,extra_trees,modified_entropy,membership_advantage@0.1%FPR,0.0028376551940908373,0.002778536390376399,0.002903611081878844,0.0001250746915024449,0.95,50,24421,24421
adult_income,small_mlp,neg_loss,AUC,0.5129719491163599,0.5083579189797556,0.5185901952509921,0.010232276271236573,0.95,50,24421,24421
adult_income,small_mlp,neg_loss,TPR@1%FPR,0.00987428852217354,0.008362679660947545,0.011512251238688015,0.0031495715777404704,0.95,50,24421,24421
adult_income,small_mlp,neg_loss,membership_advantage@1%FPR,-0.00012571147782645953,-0.0019621202039228534,0.001205519839482413,0.0031676400434052666,0.95,50,24421,24421
adult_income,small_mlp,neg_loss,TPR@0.1%FPR,0.001065868263473054,0.000878398886494253,0.0013199829240526915,0.00044158403755843853,0.95,50,24421,24421
adult_income,small_mlp,neg_loss,membership_advantage@0.1%FPR,6.586826347305388e-05,-7.409281894576006e-05,0.00027378706199460904,0.0003478798809403691,0.95,50,24421,24421
adult_income,small_mlp,confidence,AUC,0.5044619950613433,0.5003040278959552,0.5097487357379121,0.009444707841956945,0.95,50,24421,24421
adult_income,small_mlp,confidence,TPR@1%FPR,0.009795258179435731,0.00815516358871463,0.011182998239220343,0.003027834650505712,0.95,50,24421,24421
adult_income,small_mlp,confidence,membership_advantage@1%FPR,-0.00020474182056426891,-0.002107371729249417,0.001160476638958273,0.0032678483682076903,0.95,50,24421,24421
adult_income,small_mlp,confidence,TPR@0.1%FPR,0.0010591715976331361,0.0008750244263508513,0.0013148951048951051,0.00043987067854425385,0.95,50,24421,24421
adult_income,small_mlp,confidence,membership_advantage@0.1%FPR,5.917159763313613e-05,-8.309925093632964e-05,0.0002623032849503438,0.00034540253588667344,0.95,50,24421,24421
adult_income,small_mlp,neg_entropy,AUC,0.5044598328683321,0.5003012590271328,0.5097462870899584,0.009445028062825545,0.95,50,24421,24421
adult_income,small_mlp,neg_entropy,TPR@1%FPR,0.009827607387084885,0.008112894639859139,0.011182998239220343,0.003070103599361204,0.95,50,24421,24421
adult_income,small_mlp,neg_entropy,membership_advantage@1%FPR,-0.00017239261291511487,-0.0020826337987797394,0.001160476638958273,0.003243110437738012,0.95,50,24421,24421
adult_income,small_mlp,neg_entropy,TPR@0.1%FPR,0.0009692307692307693,0.0007724024827168594,0.0013869197247706423,0.0006145172420537829,0.95,50,24421,24421
adult_income,small_mlp,neg_entropy,membership_advantage@0.1%FPR,-3.07692307692307e-05,-0.00017881636672934014,0.0001985088315217391,0.00037732519825107926,0.95,50,24421,24421
adult_income,small_mlp,modified_entropy,AUC,0.5129696586505568,0.5083551756816531,0.5185875673564833,0.010232391674830144,0.95,50,24421,24421
adult_income,small_mlp,modified_entropy,TPR@1%FPR,0.00986855575119774,0.008362679660947545,0.011510585152123174,0.003147905491175629,0.95,50,24421,24421
adult_income,small_mlp,modified_entropy,membership_advantage@1%FPR,-0.0001314442488022597,-0.0019649072519552844,0.001205519839482413,0.0031704270914376977,0.95,50,24421,24421
adult_income,small_mlp,modified_entropy,TPR@0.1%FPR,0.0009692307692307693,0.0007724024827168594,0.0013869197247706423,0.0006145172420537829,0.95,50,24421,24421
adult_income,small_mlp,modified_entropy,membership_advantage@0.1%FPR,-3.07692307692307e-05,-0.00017881636672934014,0.0001985088315217391,0.00037732519825107926,0.95,50,24421,24421
bank_marketing,logistic_regression,neg_loss,AUC,0.5021225613176207,0.49788323118567435,0.5068450739486696,0.008961842762995276,0.95,50,20594,20594
bank_marketing,logistic_regression,neg_loss,TPR@1%FPR,0.010245702631834514,0.008228124696513548,0.012133388365543361,0.0039052636690298133,0.95,50,20594,20594
bank_marketing,logistic_regression,neg_loss,membership_advantage@1%FPR,0.00024570263183451395,-0.001577643973973002,0.0024623676799067685,0.00404001165387977,0.95,50,20594,20594
bank_marketing,logistic_regression,neg_loss,TPR@0.1%FPR,0.0013596193065941536,0.0007392929979605711,0.001984801398465572,0.0012455084005050011,0.95,50,20594,20594
bank_marketing,logistic_regression,neg_loss,membership_advantage@0.1%FPR,0.00035961930659415354,-0.0003578226667961542,0.001125619112362824,0.001483441779158978,0.95,50,20594,20594
bank_marketing,logistic_regression,confidence,AUC,0.5020589108036333,0.49758418214321626,0.5069682879157187,0.009384105772502427,0.95,50,20594,20594
bank_marketing,logistic_regression,confidence,TPR@1%FPR,0.009857239972807614,0.007764397397300184,0.011717004952898902,0.0039526075555987175,0.95,50,20594,20594
bank_marketing,logistic_regression,confidence,membership_advantage@1%FPR,-0.00014276002719238595,-0.0017342429833932212,0.0021770904146838884,0.00391133339807711,0.95,50,20594,20594
bank_marketing,logistic_regression,confidence,TPR@0.1%FPR,0.0014081771389725163,0.0007392929979605711,0.0020928425755074287,0.0013535495775468577,0.95,50,20594,20594
bank_marketing,logistic_regression,confidence,membership_advantage@0.1%FPR,0.00040817713897251624,-0.0003578226667961542,0.0011037680877925605,0.0014615907545887147,0.95,50,20594,20594
bank_marketing,logistic_regression,neg_entropy,AUC,0.5020588848671395,0.49758413463227513,0.5069682298238669,0.00938409519159178,0.95,50,20594,20594
bank_marketing,logistic_regression,neg_entropy,TPR@1%FPR,0.009857239972807614,0.007764397397300184,0.011717004952898902,0.0039526075555987175,0.95,50,20594,20594
bank_marketing,logistic_regression,neg_entropy,membership_advantage@1%FPR,-0.00014276002719238595,-0.0017342429833932212,0.0021770904146838884,0.00391133339807711,0.95,50,20594,20594
bank_marketing,logistic_regression,neg_entropy,TPR@0.1%FPR,0.0014081771389725163,0.0007392929979605711,0.0020928425755074287,0.0013535495775468577,0.95,50,20594,20594
bank_marketing,logistic_regression,neg_entropy,membership_advantage@0.1%FPR,0.00040817713897251624,-0.0003578226667961542,0.0011037680877925605,0.0014615907545887147,0.95,50,20594,20594
bank_marketing,logistic_regression,modified_entropy,AUC,0.5021225589597575,0.4978832289751777,0.506845074597082,0.008961845621904219,0.95,50,20594,20594
bank_marketing,logistic_regression,modified_entropy,TPR@1%FPR,0.010245702631834514,0.008228124696513548,0.012133388365543361,0.0039052636690298133,0.95,50,20594,20594
bank_marketing,logistic_regression,modified_entropy,membership_advantage@1%FPR,0.00024570263183451395,-0.001577643973973002,0.0024623676799067685,0.00404001165387977,0.95,50,20594,20594
bank_marketing,logistic_regression,modified_entropy,TPR@0.1%FPR,0.0013596193065941536,0.0007392929979605711,0.001984801398465572,0.0012455084005050011,0.95,50,20594,20594
bank_marketing,logistic_regression,modified_entropy,membership_advantage@0.1%FPR,0.00035961930659415354,-0.0003578226667961542,0.001125619112362824,0.001483441779158978,0.95,50,20594,20594
bank_marketing,random_forest,neg_loss,AUC,0.659716010104443,0.6559962427369211,0.664091685201907,0.008095442464985836,0.95,50,20594,20594
bank_marketing,random_forest,neg_loss,TPR@1%FPR,0.025033063923585595,0.023929839656877262,0.026897652546582808,0.0029678128897055456,0.95,50,20594,20594
bank_marketing,random_forest,neg_loss,membership_advantage@1%FPR,0.015033063923585594,0.01385217158457785,0.01626906076174608,0.0024168891771682317,0.95,50,20594,20594
bank_marketing,random_forest,neg_loss,TPR@0.1%FPR,0.0025033063923585596,0.0023494271501340175,0.0026542519359384646,0.0003048247858044471,0.95,50,20594,20594
bank_marketing,random_forest,neg_loss,membership_advantage@0.1%FPR,0.0015033063923585595,0.001391036095446001,0.0016367120915388245,0.00024567599609282356,0.95,50,20594,20594
bank_marketing,random_forest,confidence,AUC,0.6406970219595052,0.6365379514827983,0.6452495501102918,0.008711598627493489,0.95,50,20594,20594
bank_marketing,random_forest,confidence,TPR@1%FPR,0.02414599574769667,0.023067977666294107,0.0257849672426365,0.0027169895763423935,0.95,50,20594,20594
bank_marketing,random_forest,confidence,membership_advantage@1%FPR,0.014145995747696666,0.012958787469751439,0.015355851973459195,0.002397064503707757,0.95,50,20594,20594
bank_marketing,random_forest,confidence,TPR@0.1%FPR,0.0024145995747696667,0.002252904260572431,0.0025738680086342747,0.00032096374806184387,0.95,50,20594,20594
bank_marketing,random_forest,confidence,membership_advantage@0.1%FPR,0.0014145995747696666,0.001308118367481575,0.0015522002846934987,0.00024408191721192376,0.95,50,20594,20594
bank_marketing,random_forest,neg_entropy,AUC,0.6406970219595052,0.6365379514827983,0.6452495501102918,0.008711598627493489,0.95,50,20594,20594
bank_marketing,random_forest,neg_entropy,TPR@1%FPR,0.02414599574769667,0.023067977666294107,0.0257849672426365,0.0027169895763423935,0.95,50,20594,20594
bank_marketing,random_forest,neg_entropy,membership_advantage@1%FPR,0.014145995747696666,0.012958787469751439,0.015355851973459195,0.002397064503707757,0.95,50,20594,20594
bank_marketing,random_forest,neg_entropy,TPR@0.1%FPR,0.0024145995747696667,0.002252904260572431,0.0025738680086342747,0.00032096374806184387,0.95,50,20594,20594
bank_marketing,random_forest,neg_entropy,membership_advantage@0.1%FPR,0.0014145995747696666,0.001308118367481575,0.0015522002846934987,0.00024408191721192376,0.95,50,20594,20594
bank_marketing,random_forest,modified_entropy,AUC,0.659716010104443,0.6559962427369211,0.664091685201907,0.008095442464985836,0.95,50,20594,20594
bank_marketing,random_forest,modified_entropy,TPR@1%FPR,0.025033063923585595,0.023929839656877262,0.026897652546582808,0.0029678128897055456,0.95,50,20594,20594
bank_marketing,random_forest,modified_entropy,membership_advantage@1%FPR,0.015033063923585594,0.01385217158457785,0.01626906076174608,0.0024168891771682317,0.95,50,20594,20594
bank_marketing,random_forest,modified_entropy,TPR@0.1%FPR,0.0025033063923585596,0.0023494271501340175,0.0026542519359384646,0.0003048247858044471,0.95,50,20594,20594
bank_marketing,random_forest,modified_entropy,membership_advantage@0.1%FPR,0.0015033063923585595,0.001391036095446001,0.0016367120915388245,0.00024567599609282356,0.95,50,20594,20594
bank_marketing,hist_gradient_boosting,neg_loss,AUC,0.5121685435146792,0.507204767200208,0.5176365376500889,0.010431770449880862,0.95,50,20594,20594
bank_marketing,hist_gradient_boosting,neg_loss,TPR@1%FPR,0.012090900262212295,0.010218995824026416,0.014653539865980383,0.004434544041953967,0.95,50,20594,20594
bank_marketing,hist_gradient_boosting,neg_loss,membership_advantage@1%FPR,0.002090900262212295,8.667573079537824e-05,0.004210449645527823,0.004123773914732445,0.95,50,20594,20594
bank_marketing,hist_gradient_boosting,neg_loss,TPR@0.1%FPR,0.0013596193065941536,0.0006531028454889775,0.0019313877828493736,0.001278284937360396,0.95,50,20594,20594
bank_marketing,hist_gradient_boosting,neg_loss,membership_advantage@0.1%FPR,0.00035961930659415354,-0.00026765441390696305,0.0008841279013304846,0.0011517823152374478,0.95,50,20594,20594
bank_marketing,hist_gradient_boosting,confidence,AUC,0.5047361971378768,0.49882365305845167,0.5106108153727278,0.011787162314276123,0.95,50,20594,20594
bank_marketing,hist_gradient_boosting,confidence,TPR@1%FPR,0.012090900262212295,0.010013838982227833,0.01460376808779256,0.004589929105564727,0.95,50,20594,20594
bank_marketing,hist_gradient_boosting,confidence,membership_advantage@1%FPR,0.002090900262212295,-4.321647081674193e-05,0.0038280567155482173,0.0038712731863649592,0.95,50,20594,20594
bank_marketing,hist_gradient_boosting,confidence,TPR@0.1%FPR,0.0013596193065941536,0.0006531028454889775,0.0019313877828493736,0.001278284937360396,0.95,50,20594,20594
bank_marketing,hist_gradient_boosting,confidence,membership_advantage@0.1%FPR,0.00035961930659415354,-0.00026765441390696305,0.0008841279013304846,0.0011517823152374478,0.95,50,20594,20594
bank_marketing,hist_gradient_boosting,neg_entropy,AUC,0.5047361947800136,0.49882366184149163,0.5106108235957754,0.011787161754283737,0.95,50,20594,20594
bank_marketing,hist_gradient_boosting,neg_entropy,TPR@1%FPR,0.012090900262212295,0.010013838982227833,0.01460376808779256,0.004589929105564727,0.95,50,20594,20594
bank_marketing,hist_gradient_boosting,neg_entropy,membership_advantage@1%FPR,0.002090900262212295,-4.321647081674193e-05,0.0038280567155482173,0.0038712731863649592,0.95,50,20594,20594
bank_marketing,hist_gradient_boosting,neg_entropy,TPR@0.1%FPR,0.0013596193065941536,0.0006531028454889775,0.0019313877828493736,0.001278284937360396,0.95,50,20594,20594
