dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,0,AUC,0.764584,
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,0,TPR@1%FPR,0.082,2.5
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,0,membership_advantage@1%FPR,0.07200000000000001,2.5
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,0,TPR@0.1%FPR,0.003,0.25
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,0,membership_advantage@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,1,AUC,0.7224079999999999,
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,1,TPR@1%FPR,0.017,2.5
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,1,membership_advantage@1%FPR,0.007000000000000001,2.5
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,1,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,1,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,2,AUC,0.723048,
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,2,TPR@1%FPR,0.020999999999999998,2.5
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,2,membership_advantage@1%FPR,0.010999999999999998,2.5
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,2,TPR@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,2,membership_advantage@0.1%FPR,0.0,0.25
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,3,AUC,0.7462880000000001,
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,3,TPR@1%FPR,0.018666666666666668,2.5
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,3,membership_advantage@1%FPR,0.008666666666666668,2.5
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,3,TPR@0.1%FPR,0.012666666666666666,0.25
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,3,membership_advantage@0.1%FPR,0.011666666666666665,0.25
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,4,AUC,0.733344,
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,4,TPR@1%FPR,0.05,2.5
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,4,membership_advantage@1%FPR,0.04,2.5
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,4,TPR@0.1%FPR,0.0266,0.25
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,4,membership_advantage@0.1%FPR,0.025599999999999998,0.25
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,5,AUC,0.7164,
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,5,TPR@1%FPR,0.054,2.5
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,5,membership_advantage@1%FPR,0.044,2.5
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,5,TPR@0.1%FPR,0.029,0.25
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,5,membership_advantage@0.1%FPR,0.028,0.25
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,6,AUC,0.715152,
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,6,TPR@1%FPR,0.027,2.5
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,6,membership_advantage@1%FPR,0.017,2.5
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,6,TPR@0.1%FPR,0.0135,0.25
credit_default,random_forest_neg_loss_label_corruption_0p050,neg_loss,250,6,membership_advantage@0.1%FPR,0.0125,0.25
