dataset,model,attack_score,sample_size,metric,n_repeats,mean,std,p025,median,p975,interval_width,min,max,instability_note
adult_income,extra_trees,modified_entropy,2000,TPR@0.1%FPR,50,0.0038591797096987164,0.00013551301363596657,0.0035803040984317335,0.003861018250392251,0.004111914985197472,0.0005316108867657382,0.003539823008849558,0.004158004158004158,tail_resolution_warning: expected false positives < 5
adult_income,extra_trees,modified_entropy,2000,TPR@1%FPR,50,0.03859179709698715,0.0013551301363596657,0.03580304098431734,0.03861018250392251,0.04111914985197472,0.005316108867657383,0.03539823008849558,0.04158004158004158,
adult_income,extra_trees,modified_entropy,2000,membership_advantage@0.1%FPR,50,0.0028591797096987155,0.00013551301363596657,0.0025803040984317335,0.002861018250392251,0.003111914985197472,0.0005316108867657386,0.002539823008849558,0.003158004158004158,tail_resolution_warning: expected false positives < 5
adult_income,extra_trees,modified_entropy,2000,membership_advantage@1%FPR,50,0.02859179709698715,0.0013551301363596655,0.02580304098431734,0.02861018250392251,0.03111914985197472,0.00531610886765738,0.02539823008849558,0.03158004158004158,
adult_income,extra_trees,modified_entropy,5000,AUC,50,0.86977461,0.0023138356274650354,0.865899308,0.8696605399999999,0.8739325,0.008033191999999967,0.86336028,0.8743601399999998,
adult_income,extra_trees,modified_entropy,5000,TPR@0.1%FPR,50,0.003842144131374322,6.776719791821936e-05,0.003734060892850859,0.0038394799914818465,0.003966133167439581,0.00023207227458872139,0.0036622710622710624,0.003983266932270917,
adult_income,extra_trees,modified_entropy,5000,TPR@1%FPR,50,0.038421441313743226,0.0006776719791821934,0.037340608928508594,0.038394799914818464,0.039661331674395804,0.0023207227458872104,0.036622710622710615,0.039832669322709166,
adult_income,extra_trees,modified_entropy,5000,membership_advantage@0.1%FPR,50,0.0028421441313743225,6.776719791821937e-05,0.002734060892850859,0.0028394799914818465,0.0029661331674395806,0.00023207227458872139,0.0026622710622710623,0.0029832669322709168,
adult_income,extra_trees,modified_entropy,5000,membership_advantage@1%FPR,50,0.028421441313743225,0.0006776719791821931,0.027340608928508592,0.028394799914818466,0.029661331674395806,0.002320722745887214,0.026622710622710617,0.029832669322709164,
adult_income,extra_trees,neg_entropy,250,AUC,50,0.8660190399999999,0.013808665615474964,0.8444499999999999,0.866,0.88955,0.04510000000000003,0.8339999999999999,0.896,
adult_income,extra_trees,neg_entropy,250,TPR@0.1%FPR,50,0.0037760240114453007,0.0004022810022161086,0.0032144938394938396,0.0037313432835820895,0.0045271915584415585,0.0013126977189477189,0.003012048192771084,0.004807692307692308,severe_tail_resolution_warning: expected false positives < 1
adult_income,extra_trees,neg_entropy,250,TPR@1%FPR,50,0.03776024011445302,0.004022810022161086,0.0321449383949384,0.03731343283582089,0.04527191558441558,0.013126977189477182,0.030120481927710843,0.04807692307692308,tail_resolution_warning: expected false positives < 5
adult_income,extra_trees,neg_entropy,250,membership_advantage@0.1%FPR,50,0.002776024011445301,0.00040228100221610853,0.0022144938394938396,0.0027313432835820895,0.003527191558441558,0.0013126977189477185,0.002012048192771084,0.003807692307692308,severe_tail_resolution_warning: expected false positives < 1
adult_income,extra_trees,neg_entropy,250,membership_advantage@1%FPR,50,0.027760240114453015,0.004022810022161086,0.022144938394938397,0.02731343283582089,0.03527191558441558,0.013126977189477182,0.02012048192771084,0.03807692307692308,tail_resolution_warning: expected false positives < 5
adult_income,extra_trees,neg_entropy,500,AUC,50,0.86648528,0.010758689145248215,0.84436525,0.868,0.8817749999999999,0.03740974999999991,0.833,0.8840000000000001,
adult_income,extra_trees,neg_entropy,500,TPR@0.1%FPR,50,0.003772610050583455,0.00029619751619349864,0.0032351315789473684,0.003787878787878788,0.004252107779226423,0.0010169762002790544,0.002994011976047904,0.004310344827586207,severe_tail_resolution_warning: expected false positives < 1
adult_income,extra_trees,neg_entropy,500,TPR@1%FPR,50,0.037726100505834546,0.002961975161934987,0.032351315789473686,0.03787878787878788,0.04252107779226423,0.010169762002790544,0.029940119760479042,0.043103448275862065,
adult_income,extra_trees,neg_entropy,500,membership_advantage@0.1%FPR,50,0.002772610050583455,0.00029619751619349864,0.0022351315789473684,0.002787878787878788,0.003252107779226423,0.0010169762002790548,0.001994011976047904,0.003310344827586207,severe_tail_resolution_warning: expected false positives < 1
adult_income,extra_trees,neg_entropy,500,membership_advantage@1%FPR,50,0.027726100505834544,0.0029619751619349866,0.02235131578947368,0.027878787878787878,0.03252107779226423,0.010169762002790548,0.01994011976047904,0.03310344827586206,
adult_income,extra_trees,neg_entropy,1000,AUC,50,0.86861764,0.007266236246096167,0.8560625000000001,0.869,0.8801898375,0.024127337499999957,0.8524999999999999,0.881,
adult_income,extra_trees,neg_entropy,1000,TPR@0.1%FPR,50,0.003818454412903911,0.00021106213588440763,0.0034739144207807404,0.003816793893129771,0.004179240324267783,0.0007053259034870423,0.0033898305084745766,0.004201680672268908,tail_resolution_warning: expected false positives < 5
